Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINFUT;27/12/2024;09:40:00;122.780;123.050;122.770;122.975;11.408.092.398,00;464.015
WINFUT;27/12/2024;09:20:00;122.445;122.900;122.320;122.785;16.432.548.673,00;669.800
WINFUT;27/12/2024;09:00:00;122.505;122.635;122.210;122.450;15.606.903.727,00;637.544
WINFUT;26/12/2024;18:20:00;122.585;122.640;122.515;122.640;587.403.637,00;23.961
WINFUT;26/12/2024;18:00:00;122.580;122.670;122.495;122.585;3.977.247.196,00;162.233
WINFUT;26/12/2024;17:40:00;122.500;122.640;122.355;122.585;7.361.608.506,00;300.550
WINFUT;26/12/2024;17:20:00;122.615;122.675;122.475;122.505;4.895.502.863,00;199.651
WINFUT;26/12/2024;17:00:00;122.660;122.725;122.540;122.620;5.341.881.302,00;217.801
WINFUT;26/12/2024;16:40:00;122.635;122.675;122.530;122.665;6.398.285.708,00;260.935
WINFUT;26/12/2024;16:20:00;122.640;122.695;122.595;122.635;4.296.461.857,00;175.157
WINFUT;26/12/2024;16:00:00;122.755;122.755;122.590;122.645;6.807.211.406,00;277.477
WINFUT;26/12/2024;15:40:00;122.870;122.880;122.730;122.755;6.941.805.468,00;282.655
WINFUT;26/12/2024;15:20:00;122.885;122.970;122.820;122.865;7.188.533.493,00;292.468
WINFUT;26/12/2024;15:00:00;122.775;122.900;122.695;122.880;8.987.155.019,00;365.918
WINFUT;26/12/2024;14:40:00;122.810;122.810;122.570;122.775;8.749.964.042,00;356.577
WINFUT;26/12/2024;14:20:00;122.540;122.850;122.525;122.810;8.326.207.992,00;339.294
WINFUT;26/12/2024;14:00:00;122.715;122.745;122.515;122.535;7.536.669.900,00;307.297
WINFUT;26/12/2024;13:40:00;122.890;122.935;122.675;122.710;7.364.057.525,00;299.807
WINFUT;26/12/2024;13:20:00;122.975;123.110;122.885;122.885;8.314.515.437,00;337.964
WINFUT;26/12/2024;13:00:00;122.680;122.990;122.675;122.975;9.661.690.942,00;393.210
WINFUT;26/12/2024;12:40:00;122.590;122.690;122.530;122.685;6.364.250.299,00;259.552
WINFUT;26/12/2024;12:20:00;122.650;122.715;122.525;122.595;8.249.710.408,00;336.390
WINFUT;26/12/2024;12:00:00;122.535;122.685;122.385;122.655;9.994.781.069,00;407.860
WINFUT;26/12/2024;11:40:00;122.235;122.700;122.230;122.535;14.383.701.646,00;587.073
WINFUT;26/12/2024;11:20:00;122.125;122.395;122.100;122.235;12.200.216.776,00;498.929
WINFUT;26/12/2024;11:00:00;122.120;122.275;122.035;122.125;9.669.248.653,00;395.830
WINFUT;26/12/2024;10:40:00;122.000;122.285;121.970;122.115;13.674.927.047,00;559.756
WINFUT;26/12/2024;10:20:00;122.240;122.295;121.915;121.995;15.738.760.202,00;644.454
WINFUT;26/12/2024;10:00:00;122.315;122.585;122.190;122.240;19.465.262.685,00;795.345
WINFUT;26/12/2024;09:40:00;122.390;122.545;122.290;122.310;10.342.691.259,00;422.509
WINFUT;26/12/2024;09:20:00;121.815;122.470;121.735;122.390;15.687.769.831,00;642.402
WINFUT;26/12/2024;09:00:00;122.205;122.310;121.660;121.815;16.244.579.049,00;666.586
WINFUT;23/12/2024;18:20:00;122.175;122.325;122.140;122.175;954.444.583,00;39.047
WINFUT;23/12/2024;18:00:00;122.510;122.535;122.095;122.175;6.012.268.431,00;245.797
WINFUT;23/12/2024;17:40:00;122.675;122.700;122.450;122.510;6.821.595.808,00;278.314
WINFUT;23/12/2024;17:20:00;122.550;122.695;122.530;122.675;5.461.766.736,00;222.729
WINFUT;23/12/2024;17:00:00;122.810;122.820;122.520;122.545;7.169.562.545,00;292.271
WINFUT;23/12/2024;16:40:00;122.765;122.840;122.725;122.810;3.984.329.488,00;162.243
WINFUT;23/12/2024;16:20:00;122.670;122.825;122.630;122.765;5.411.786.508,00;220.448
WINFUT;23/12/2024;16:00:00;122.820;122.865;122.645;122.665;7.139.296.949,00;290.819
WINFUT;23/12/2024;15:40:00;122.570;122.830;122.490;122.820;7.536.692.211,00;307.182
WINFUT;23/12/2024;15:20:00;122.510;122.610;122.475;122.570;5.185.748.309,00;211.590
WINFUT;23/12/2024;15:00:00;122.625;122.630;122.490;122.515;5.687.412.586,00;232.045
WINFUT;23/12/2024;14:40:00;122.705;122.720;122.445;122.625;7.386.533.985,00;301.345
WINFUT;23/12/2024;14:20:00;122.630;122.720;122.575;122.710;5.667.379.227,00;231.034
WINFUT;23/12/2024;14:00:00;122.710;122.720;122.460;122.630;7.822.314.047,00;319.067
WINFUT;23/12/2024;13:40:00;122.595;122.735;122.555;122.705;5.776.575.695,00;235.469
WINFUT;23/12/2024;13:20:00;122.470;122.625;122.435;122.600;5.173.330.985,00;211.094
WINFUT;23/12/2024;13:00:00;122.530;122.605;122.465;122.470;5.062.264.922,00;206.579
WINFUT;23/12/2024;12:40:00;122.530;122.630;122.430;122.530;8.158.572.985,00;332.934
WINFUT;23/12/2024;12:20:00;122.360;122.620;122.295;122.525;10.621.144.447,00;433.762
WINFUT;23/12/2024;12:00:00;122.495;122.545;122.210;122.360;13.185.851.357,00;538.784
WINFUT;23/12/2024;11:40:00;122.735;122.750;122.450;122.490;12.972.264.022,00;529.133
WINFUT;23/12/2024;11:20:00;123.110;123.155;122.725;122.730;13.624.572.051,00;553.905
WINFUT;23/12/2024;11:00:00;122.945;123.115;122.710;123.105;13.369.307.803,00;543.920
WINFUT;23/12/2024;10:40:00;122.850;123.030;122.775;122.940;10.363.441.684,00;421.633
WINFUT;23/12/2024;10:20:00;123.085;123.110;122.750;122.845;16.974.405.139,00;690.447
WINFUT;23/12/2024;10:00:00;122.865;123.345;122.825;123.085;21.652.126.763,00;879.131
WINFUT;23/12/2024;09:40:00;122.820;122.965;122.755;122.860;8.560.089.330,00;348.407
WINFUT;23/12/2024;09:20:00;123.055;123.125;122.615;122.825;13.657.252.494,00;555.836
WINFUT;23/12/2024;09:00:00;123.450;123.570;123.030;123.050;15.337.879.014,00;622.051
WINFUT;20/12/2024;18:20:00;123.905;123.945;123.775;123.945;691.951.099,00;27.929
WINFUT;20/12/2024;18:00:00;123.490;123.980;123.475;123.905;6.546.282.089,00;264.421
WINFUT;20/12/2024;17:40:00;123.495;123.705;123.375;123.490;6.740.305.507,00;272.853
WINFUT;20/12/2024;17:20:00;123.610;123.680;123.370;123.490;6.509.261.157,00;263.500
WINFUT;20/12/2024;17:00:00;123.550;123.685;123.430;123.615;6.601.941.922,00;267.158
WINFUT;20/12/2024;16:40:00;123.625;123.745;123.525;123.550;6.104.032.889,00;246.811
WINFUT;20/12/2024;16:20:00;123.900;123.955;123.620;123.625;7.112.251.165,00;287.154
WINFUT;20/12/2024;16:00:00;123.710;123.915;123.650;123.895;6.773.829.271,00;273.651
WINFUT;20/12/2024;15:40:00;123.615;123.950;123.585;123.710;13.339.919.238,00;538.888
WINFUT;20/12/2024;15:20:00;123.145;123.665;123.090;123.615;20.268.426.893,00;820.913
WINFUT;20/12/2024;15:00:00;123.225;123.235;122.955;123.140;9.856.261.960,00;400.322
WINFUT;20/12/2024;14:40:00;123.035;123.310;123.030;123.225;10.447.287.495,00;424.111
WINFUT;20/12/2024;14:20:00;122.885;123.125;122.710;123.035;9.491.545.215,00;386.108
WINFUT;20/12/2024;14:00:00;122.825;123.025;122.770;122.880;7.942.408.266,00;323.123
WINFUT;20/12/2024;13:40:00;122.875;123.010;122.770;122.825;8.593.189.508,00;349.631
WINFUT;20/12/2024;13:20:00;122.940;122.975;122.815;122.870;6.346.646.454,00;258.241
WINFUT;20/12/2024;13:00:00;122.945;122.980;122.745;122.940;8.508.970.708,00;346.333
WINFUT;20/12/2024;12:40:00;123.130;123.160;122.820;122.945;9.751.554.846,00;396.488
WINFUT;20/12/2024;12:20:00;122.995;123.140;122.900;123.125;8.982.024.722,00;365.095
WINFUT;20/12/2024;12:00:00;122.845;123.095;122.815;122.995;11.019.355.201,00;447.998
WINFUT;20/12/2024;11:40:00;122.990;123.080;122.680;122.840;13.509.436.986,00;549.801
WINFUT;20/12/2024;11:20:00;123.090;123.165;122.770;122.985;18.265.061.247,00;742.525
WINFUT;20/12/2024;11:00:00;122.525;123.145;122.515;123.085;19.777.219.900,00;804.748
WINFUT;20/12/2024;10:40:00;122.700;122.750;122.370;122.530;15.592.925.278,00;636.226
WINFUT;20/12/2024;10:20:00;122.560;122.810;122.385;122.705;18.855.080.398,00;768.938
WINFUT;20/12/2024;10:00:00;122.730;122.780;122.510;122.565;14.967.276.457,00;610.180
WINFUT;20/12/2024;09:40:00;122.490;122.860;122.485;122.730;11.300.648.552,00;460.481
WINFUT;20/12/2024;09:20:00;122.700;122.725;122.405;122.495;15.447.586.322,00;630.268
WINFUT;20/12/2024;09:00:00;122.600;123.085;122.510;122.705;18.800.277.278,00;765.372
WINFUT;19/12/2024;18:20:00;123.055;123.085;122.980;122.990;387.387.459,00;15.745
WINFUT;19/12/2024;18:00:00;123.155;123.165;122.925;123.055;4.823.444.143,00;196.036
WINFUT;19/12/2024;17:40:00;123.125;123.475;123.080;123.160;9.590.552.042,00;389.121
WINFUT;19/12/2024;17:20:00;122.880;123.150;122.825;123.130;8.294.229.683,00;337.219
WINFUT;19/12/2024;17:00:00;122.870;122.995;122.820;122.885;6.385.298.812,00;259.788
WINFUT;19/12/2024;16:40:00;122.980;123.050;122.800;122.870;7.859.620.689,00;319.682
WINFUT;19/12/2024;16:20:00;123.310;123.310;122.855;122.980;9.118.801.874,00;370.529
WINFUT;19/12/2024;16:00:00;123.350;123.415;123.140;123.305;8.233.313.450,00;333.966
WINFUT;19/12/2024;15:40:00;123.250;123.440;123.225;123.350;8.697.108.874,00;352.591
WINFUT;19/12/2024;15:20:00;123.345;123.350;123.095;123.245;8.826.381.636,00;358.151
WINFUT;19/12/2024;15:00:00;123.420;123.440;123.245;123.340;9.067.136.671,00;367.545
WINFUT;19/12/2024;14:40:00;123.385;123.555;123.345;123.420;7.431.983.038,00;301.002
WINFUT;19/12/2024;14:20:00;123.335;123.405;123.235;123.385;6.695.924.276,00;271.492
WINFUT;19/12/2024;14:00:00;123.210;123.425;123.190;123.335;10.513.106.881,00;426.351
WINFUT;19/12/2024;13:40:00;123.575;123.660;123.205;123.210;10.408.425.480,00;421.490
WINFUT;19/12/2024;13:20:00;123.250;123.750;123.210;123.575;11.467.796.726,00;464.277
WINFUT;19/12/2024;13:00:00;123.415;123.425;123.220;123.250;8.982.412.940,00;364.183
WINFUT;19/12/2024;12:40:00;123.335;123.425;123.215;123.415;9.288.246.412,00;376.581
WINFUT;19/12/2024;12:20:00;123.090;123.490;123.045;123.335;12.416.032.615,00;503.468
WINFUT;19/12/2024;12:00:00;123.490;123.495;122.975;123.085;18.626.396.957,00;756.105
WINFUT;19/12/2024;11:40:00;123.315;123.555;123.070;123.485;18.902.565.300,00;766.435
WINFUT;19/12/2024;11:20:00;123.370;123.605;123.270;123.320;17.327.447.707,00;701.922
WINFUT;19/12/2024;11:00:00;123.330;123.680;123.155;123.365;28.924.270.359,00;1.171.776
WINFUT;19/12/2024;10:40:00;123.090;123.545;122.960;123.330;29.100.603.873,00;1.181.124
WINFUT;19/12/2024;10:20:00;123.205;123.485;123.065;123.090;23.646.214.280,00;959.057
WINFUT;19/12/2024;10:00:00;123.360;123.435;122.900;123.205;23.791.999.404,00;965.955
WINFUT;19/12/2024;09:40:00;123.455;123.545;123.260;123.355;11.818.242.002,00;478.837
WINFUT;19/12/2024;09:20:00;123.360;123.520;123.240;123.450;13.207.047.835,00;535.251
WINFUT;19/12/2024;09:00:00;123.850;123.905;123.310;123.360;19.361.950.045,00;783.708
WINFUT;18/12/2024;18:20:00;123.440;123.445;123.175;123.175;967.654.431,00;39.243
WINFUT;18/12/2024;18:00:00;122.745;123.570;122.550;123.450;8.116.473.563,00;330.285
WINFUT;18/12/2024;17:40:00;122.320;122.920;122.045;122.745;17.138.639.962,00;699.812
WINFUT;18/12/2024;17:20:00;122.905;123.280;122.295;122.320;19.166.496.509,00;780.011
WINFUT;18/12/2024;17:00:00;122.890;123.025;122.685;122.905;14.337.915.227,00;583.688
WINFUT;18/12/2024;16:40:00;123.475;123.510;122.790;122.890;18.765.082.424,00;761.897
WINFUT;18/12/2024;16:20:00;123.595;123.745;123.325;123.470;13.669.502.388,00;553.085
WINFUT;18/12/2024;16:00:00;123.980;123.985;123.455;123.595;16.293.434.002,00;658.799
WINFUT;18/12/2024;15:40:00;124.100;124.100;123.890;123.975;9.423.018.832,00;380.021
WINFUT;18/12/2024;15:20:00;124.135;124.260;124.060;124.095;7.607.806.264,00;306.349
WINFUT;18/12/2024;15:00:00;124.050;124.345;124.050;124.135;14.569.665.514,00;586.416
WINFUT;18/12/2024;14:40:00;123.905;124.120;123.855;124.050;9.779.966.126,00;394.324
WINFUT;18/12/2024;14:20:00;123.965;124.215;123.885;123.900;10.461.334.989,00;421.649
WINFUT;18/12/2024;14:00:00;124.015;124.085;123.905;123.965;10.387.865.281,00;418.884
WINFUT;18/12/2024;13:40:00;124.340;124.350;124.010;124.015;10.071.360.124,00;405.557
WINFUT;18/12/2024;13:20:00;124.390;124.495;124.140;124.335;10.661.995.493,00;428.843
WINFUT;18/12/2024;13:00:00;124.400;124.585;124.325;124.390;10.571.805.981,00;424.776
WINFUT;18/12/2024;12:40:00;124.535;124.545;124.300;124.395;11.181.092.532,00;449.284
WINFUT;18/12/2024;12:20:00;124.510;124.740;124.330;124.530;16.248.945.370,00;652.511
WINFUT;18/12/2024;12:00:00;124.895;124.925;124.390;124.510;18.721.401.215,00;751.104
WINFUT;18/12/2024;11:40:00;125.275;125.380;124.870;124.895;15.537.957.227,00;621.099
WINFUT;18/12/2024;11:20:00;125.695;125.715;125.210;125.275;20.873.548.180,00;832.240
WINFUT;18/12/2024;11:00:00;125.565;125.745;125.495;125.700;12.542.693.572,00;499.242
WINFUT;18/12/2024;10:40:00;126.030;126.045;125.470;125.560;16.813.929.205,00;668.576
WINFUT;18/12/2024;10:20:00;125.720;126.035;125.590;126.035;16.243.708.920,00;645.922
WINFUT;18/12/2024;10:00:00;125.835;126.025;125.680;125.725;17.460.495.117,00;693.577
WINFUT;18/12/2024;09:40:00;126.305;126.310;125.810;125.835;19.057.411.535,00;756.144
WINFUT;18/12/2024;09:20:00;126.660;126.690;126.285;126.310;14.987.274.302,00;592.430
WINFUT;18/12/2024;09:00:00;126.755;127.030;126.610;126.665;19.123.297.525,00;754.154
WINFUT;17/12/2024;18:20:00;125.105;125.105;124.890;124.970;668.531.535,00;26.746
WINFUT;17/12/2024;18:00:00;125.145;125.155;124.865;125.115;5.160.227.842,00;206.437
WINFUT;17/12/2024;17:40:00;125.085;125.150;124.850;125.145;8.039.522.961,00;321.623
WINFUT;17/12/2024;17:20:00;124.890;125.180;124.835;125.080;8.454.265.463,00;338.201
WINFUT;17/12/2024;17:00:00;124.410;124.905;124.405;124.890;9.544.663.074,00;382.744
WINFUT;17/12/2024;16:40:00;124.640;124.680;124.380;124.410;8.473.797.077,00;340.160
WINFUT;17/12/2024;16:20:00;124.710;124.805;124.510;124.645;7.678.153.891,00;307.979
WINFUT;17/12/2024;16:00:00;124.705;125.000;124.625;124.710;12.251.384.772,00;490.870
WINFUT;17/12/2024;15:40:00;124.720;124.910;124.535;124.705;11.172.291.363,00;447.920
WINFUT;17/12/2024;15:20:00;124.915;124.965;124.670;124.715;12.740.153.466,00;510.429
WINFUT;17/12/2024;15:00:00;124.980;125.430;124.875;124.915;20.636.743.474,00;824.411
WINFUT;17/12/2024;14:40:00;124.425;124.995;124.415;124.980;13.988.632.069,00;560.872
WINFUT;17/12/2024;14:20:00;124.590;124.605;124.330;124.425;10.708.672.639,00;430.185
WINFUT;17/12/2024;14:00:00;124.890;124.915;124.560;124.590;13.741.939.355,00;550.892
WINFUT;17/12/2024;13:40:00;124.740;125.300;124.540;124.890;22.518.065.306,00;901.237
WINFUT;17/12/2024;13:20:00;124.330;124.750;124.280;124.735;17.814.225.632,00;715.223
WINFUT;17/12/2024;13:00:00;124.245;124.400;124.155;124.335;10.929.749.064,00;439.754
WINFUT;17/12/2024;12:40:00;124.235;124.310;123.970;124.240;13.629.438.505,00;548.950
WINFUT;17/12/2024;12:20:00;123.900;124.365;123.840;124.235;20.465.865.352,00;824.326
WINFUT;17/12/2024;12:00:00;123.895;124.045;123.785;123.900;16.120.389.276,00;650.536
WINFUT;17/12/2024;11:40:00;124.085;124.150;123.695;123.890;17.602.842.799,00;710.405
WINFUT;17/12/2024;11:20:00;124.070;124.225;123.875;124.085;18.985.198.534,00;765.143
WINFUT;17/12/2024;11:00:00;124.475;124.535;124.055;124.065;20.124.621.587,00;809.459
WINFUT;17/12/2024;10:40:00;123.950;124.510;123.935;124.470;22.335.272.895,00;899.206
WINFUT;17/12/2024;10:20:00;123.695;123.965;123.625;123.945;15.504.411.258,00;626.322
WINFUT;17/12/2024;10:00:00;124.045;124.075;123.580;123.695;18.845.057.074,00;760.827
WINFUT;17/12/2024;09:40:00;124.015;124.100;123.770;124.050;18.517.509.488,00;747.076
WINFUT;17/12/2024;09:20:00;124.150;124.370;123.900;124.015;20.483.745.167,00;825.034
WINFUT;17/12/2024;09:00:00;123.525;124.160;123.495;124.150;22.247.140.433,00;897.972
WINFUT;16/12/2024;18:20:00;123.390;123.470;123.385;123.460;837.221.449,00;33.914
WINFUT;16/12/2024;18:00:00;123.590;123.720;123.320;123.395;6.821.489.132,00;276.060
WINFUT;16/12/2024;17:40:00;123.755;123.810;123.510;123.585;10.746.934.942,00;434.604
WINFUT;16/12/2024;17:20:00;124.070;124.100;123.750;123.755;10.333.577.846,00;416.933
WINFUT;16/12/2024;17:00:00;124.285;124.310;124.035;124.070;8.927.544.405,00;359.518
WINFUT;16/12/2024;16:40:00;124.405;124.415;124.210;124.280;9.680.136.961,00;389.389
WINFUT;16/12/2024;16:20:00;124.520;124.545;124.390;124.410;5.284.457.059,00;212.301
WINFUT;16/12/2024;16:00:00;124.625;124.640;124.455;124.525;6.420.181.912,00;257.759
WINFUT;16/12/2024;15:40:00;124.630;124.705;124.550;124.630;7.569.994.769,00;303.687
WINFUT;16/12/2024;15:20:00;124.665;124.685;124.555;124.630;5.611.642.101,00;225.142
WINFUT;16/12/2024;15:00:00;124.625;124.775;124.555;124.660;9.486.518.152,00;380.486
WINFUT;16/12/2024;14:40:00;124.575;124.660;124.520;124.625;8.283.093.767,00;332.398
WINFUT;16/12/2024;14:20:00;124.755;124.855;124.510;124.575;11.942.631.181,00;478.955
WINFUT;16/12/2024;14:00:00;124.795;124.885;124.700;124.755;9.571.478.437,00;383.490
WINFUT;16/12/2024;13:40:00;124.730;124.825;124.640;124.800;7.401.346.521,00;296.693
WINFUT;16/12/2024;13:20:00;124.655;124.790;124.555;124.735;8.519.517.241,00;341.654
WINFUT;16/12/2024;13:00:00;124.655;124.695;124.545;124.655;7.717.027.938,00;309.611
WINFUT;16/12/2024;12:40:00;124.515;124.740;124.425;124.660;9.945.074.468,00;399.150
WINFUT;16/12/2024;12:20:00;124.510;124.595;124.340;124.515;10.062.646.743,00;404.175
WINFUT;16/12/2024;12:00:00;124.700;124.720;124.430;124.510;11.788.177.353,00;473.192
WINFUT;16/12/2024;11:40:00;124.670;124.825;124.605;124.705;15.657.701.804,00;627.879
WINFUT;16/12/2024;11:20:00;124.495;124.690;124.295;124.670;22.607.319.274,00;908.095
WINFUT;16/12/2024;11:00:00;124.785;124.795;124.375;124.500;20.660.252.454,00;829.232
WINFUT;16/12/2024;10:40:00;124.905;124.945;124.710;124.785;13.061.765.265,00;523.215
WINFUT;16/12/2024;10:20:00;124.690;125.020;124.680;124.900;15.445.732.051,00;618.323
WINFUT;16/12/2024;10:00:00;124.915;124.980;124.635;124.685;17.851.725.072,00;715.332
WINFUT;16/12/2024;09:40:00;124.940;124.955;124.685;124.915;16.185.263.035,00;648.315
WINFUT;16/12/2024;09:20:00;124.625;124.985;124.595;124.940;18.143.033.194,00;727.024
WINFUT;16/12/2024;09:00:00;124.810;124.990;124.535;124.625;23.442.629.068,00;939.805
WINFUT;13/12/2024;18:20:00;124.960;125.170;124.935;125.000;1.544.463.311,00;61.764
WINFUT;13/12/2024;18:00:00;124.730;125.005;124.645;124.960;5.479.133.833,00;219.537
WINFUT;13/12/2024;17:40:00;124.730;124.815;124.605;124.730;6.498.563.912,00;260.558
WINFUT;13/12/2024;17:20:00;124.850;124.910;124.590;124.730;10.295.300.855,00;412.667
WINFUT;13/12/2024;17:00:00;125.135;125.150;124.840;124.855;11.141.384.583,00;445.672
WINFUT;13/12/2024;16:40:00;125.265;125.300;125.120;125.135;6.305.508.503,00;251.813
WINFUT;13/12/2024;16:20:00;125.330;125.440;125.165;125.270;7.747.187.550,00;309.132
WINFUT;13/12/2024;16:00:00;125.410;125.445;125.225;125.330;8.095.825.034,00;322.969
WINFUT;13/12/2024;15:40:00;125.455;125.485;125.375;125.415;5.646.758.440,00;225.093
WINFUT;13/12/2024;15:20:00;125.525;125.535;125.275;125.455;8.976.555.265,00;357.893
WINFUT;13/12/2024;15:00:00;125.465;125.565;125.325;125.525;9.940.153.286,00;396.221
WINFUT;13/12/2024;14:40:00;125.625;125.775;125.185;125.465;24.490.375.688,00;975.868
WINFUT;13/12/2024;14:20:00;125.660;125.865;125.520;125.625;12.645.963.921,00;503.123
WINFUT;13/12/2024;14:00:00;125.780;125.805;125.655;125.655;6.241.830.389,00;248.242
WINFUT;13/12/2024;13:40:00;125.765;125.870;125.715;125.785;7.861.713.058,00;312.509
WINFUT;13/12/2024;13:20:00;125.650;125.810;125.605;125.765;7.214.632.653,00;286.963
WINFUT;13/12/2024;13:00:00;125.620;125.790;125.480;125.650;13.355.432.113,00;531.478
WINFUT;13/12/2024;12:40:00;125.580;125.685;125.505;125.620;9.539.892.211,00;379.779
WINFUT;13/12/2024;12:20:00;125.380;125.590;125.375;125.580;8.647.961.100,00;344.644
WINFUT;13/12/2024;12:00:00;125.620;125.655;125.350;125.380;13.093.468.067,00;521.664
WINFUT;13/12/2024;11:40:00;125.655;125.750;125.560;125.620;12.252.223.438,00;487.532
WINFUT;13/12/2024;11:20:00;125.985;126.050;125.475;125.650;20.971.853.440,00;833.796
WINFUT;13/12/2024;11:00:00;125.920;126.095;125.790;125.985;20.211.593.600,00;802.392
