Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINFUT;15/05/2025;15:00:00;140.195;140.540;140.180;140.315;10.430.091.486,00;371.452
WINFUT;15/05/2025;14:45:00;140.375;140.505;140.000;140.190;14.252.295.493,00;508.232
WINFUT;15/05/2025;14:30:00;140.410;140.625;140.315;140.375;10.266.328.716,00;365.416
WINFUT;15/05/2025;14:15:00;140.630;140.860;140.370;140.410;12.708.115.866,00;451.792
WINFUT;15/05/2025;14:00:00;140.735;140.845;140.585;140.630;6.497.323.731,00;230.844
WINFUT;15/05/2025;13:45:00;140.870;141.025;140.645;140.735;9.872.543.126,00;350.530
WINFUT;15/05/2025;13:30:00;140.925;140.985;140.860;140.865;5.316.578.652,00;188.638
WINFUT;15/05/2025;13:15:00;140.905;140.995;140.815;140.930;7.098.773.670,00;251.908
WINFUT;15/05/2025;13:00:00;140.630;140.985;140.610;140.900;11.204.432.751,00;397.894
WINFUT;15/05/2025;12:45:00;140.510;140.670;140.475;140.625;6.124.660.842,00;217.861
WINFUT;15/05/2025;12:30:00;140.535;140.555;140.380;140.510;7.003.494.754,00;249.286
WINFUT;15/05/2025;12:15:00;140.285;140.585;140.270;140.540;9.417.048.959,00;335.232
WINFUT;15/05/2025;12:00:00;140.315;140.365;140.030;140.285;11.856.675.741,00;422.907
WINFUT;15/05/2025;11:45:00;140.495;140.505;140.140;140.315;17.673.987.069,00;629.832
WINFUT;15/05/2025;11:30:00;140.645;140.765;140.420;140.500;14.609.588.604,00;519.638
WINFUT;15/05/2025;11:15:00;140.670;140.940;140.605;140.645;17.446.736.303,00;619.663
WINFUT;15/05/2025;11:00:00;140.395;140.710;140.195;140.665;17.955.315.021,00;639.237
WINFUT;15/05/2025;10:45:00;140.275;140.475;140.125;140.400;13.874.940.921,00;494.521
WINFUT;15/05/2025;10:30:00;140.325;140.340;139.970;140.275;17.944.828.309,00;640.057
WINFUT;15/05/2025;10:15:00;140.365;140.395;140.070;140.320;16.408.774.958,00;584.981
WINFUT;15/05/2025;10:00:00;140.010;140.440;139.910;140.370;20.352.504.698,00;726.062
WINFUT;15/05/2025;09:45:00;139.860;140.050;139.785;140.015;9.858.796.880,00;352.305
WINFUT;15/05/2025;09:30:00;139.930;140.015;139.815;139.855;10.013.161.059,00;357.843
WINFUT;15/05/2025;09:15:00;139.705;139.970;139.700;139.925;9.064.534.271,00;324.117
WINFUT;15/05/2025;09:00:00;139.775;139.865;139.570;139.705;11.435.135.431,00;409.157
WINFUT;14/05/2025;18:15:00;140.095;140.140;140.060;140.065;806.457.375,00;28.783
WINFUT;14/05/2025;18:00:00;140.020;140.145;140.015;140.095;1.545.929.979,00;55.178
WINFUT;14/05/2025;17:45:00;140.065;140.085;140.000;140.025;1.515.611.802,00;54.111
WINFUT;14/05/2025;17:30:00;140.075;140.095;140.020;140.070;1.831.388.404,00;65.379
WINFUT;14/05/2025;17:15:00;140.120;140.125;140.065;140.080;1.889.130.408,00;67.424
WINFUT;14/05/2025;17:00:00;140.165;140.165;140.010;140.115;6.295.441.561,00;224.711
WINFUT;14/05/2025;16:45:00;140.285;140.355;140.145;140.165;6.400.616.086,00;228.181
WINFUT;14/05/2025;16:30:00;140.330;140.400;140.270;140.285;5.390.729.870,00;192.072
WINFUT;14/05/2025;16:15:00;140.240;140.335;140.190;140.325;5.385.970.527,00;191.991
WINFUT;14/05/2025;16:00:00;140.285;140.295;140.155;140.235;5.814.116.184,00;207.319
WINFUT;14/05/2025;15:45:00;140.220;140.295;140.210;140.280;4.200.439.158,00;149.748
WINFUT;14/05/2025;15:30:00;140.095;140.295;140.090;140.225;8.825.419.318,00;314.702
WINFUT;14/05/2025;15:15:00;139.975;140.125;139.925;140.100;6.541.466.849,00;233.582
WINFUT;14/05/2025;15:00:00;140.270;140.330;139.925;139.975;10.172.120.859,00;362.953
WINFUT;14/05/2025;14:45:00;140.320;140.385;140.225;140.270;5.673.918.440,00;202.192
WINFUT;14/05/2025;14:30:00;140.425;140.455;140.255;140.320;6.956.871.785,00;247.848
WINFUT;14/05/2025;14:15:00;140.655;140.690;140.335;140.420;11.096.598.918,00;395.002
WINFUT;14/05/2025;14:00:00;140.525;140.745;140.510;140.655;8.939.450.812,00;317.776
WINFUT;14/05/2025;13:45:00;140.410;140.565;140.395;140.530;4.857.541.170,00;172.898
WINFUT;14/05/2025;13:30:00;140.480;140.530;140.335;140.410;5.728.199.973,00;203.938
WINFUT;14/05/2025;13:15:00;140.505;140.630;140.455;140.480;5.987.684.215,00;213.015
WINFUT;14/05/2025;13:00:00;140.555;140.600;140.465;140.500;5.933.862.203,00;211.119
WINFUT;14/05/2025;12:45:00;140.410;140.590;140.400;140.555;6.017.146.594,00;214.133
WINFUT;14/05/2025;12:30:00;140.570;140.625;140.355;140.415;8.204.279.868,00;291.969
WINFUT;14/05/2025;12:15:00;140.375;140.645;140.375;140.565;11.165.912.001,00;397.292
WINFUT;14/05/2025;12:00:00;140.425;140.480;140.170;140.375;14.133.211.032,00;503.528
WINFUT;14/05/2025;11:45:00;140.170;140.485;140.090;140.420;13.698.517.143,00;488.177
WINFUT;14/05/2025;11:30:00;140.475;140.500;140.125;140.175;18.487.899.353,00;659.111
WINFUT;14/05/2025;11:15:00;140.690;140.750;140.360;140.480;16.424.006.090,00;584.346
WINFUT;14/05/2025;11:00:00;140.715;140.840;140.625;140.690;11.566.065.890,00;410.902
WINFUT;14/05/2025;10:45:00;140.660;140.750;140.555;140.710;14.029.436.442,00;498.702
WINFUT;14/05/2025;10:30:00;140.815;141.030;140.555;140.655;30.090.820.837,00;1.068.861
WINFUT;14/05/2025;10:15:00;140.675;140.940;140.570;140.810;17.667.964.746,00;627.534
WINFUT;14/05/2025;10:00:00;140.720;140.820;140.310;140.675;27.684.042.792,00;984.825
WINFUT;14/05/2025;09:45:00;140.635;140.790;140.615;140.725;9.345.690.815,00;332.095
WINFUT;14/05/2025;09:30:00;140.800;140.940;140.615;140.640;14.929.953.435,00;530.234
WINFUT;14/05/2025;09:15:00;140.585;140.860;140.435;140.795;16.856.384.788,00;599.277
WINFUT;14/05/2025;09:00:00;140.555;140.925;140.530;140.580;13.898.336.693,00;493.994
WINFUT;13/05/2025;18:15:00;140.605;140.630;140.525;140.525;1.321.612.012,00;47.008
WINFUT;13/05/2025;18:00:00;140.755;140.765;140.590;140.605;1.937.325.634,00;68.859
WINFUT;13/05/2025;17:45:00;140.705;140.780;140.660;140.750;2.331.463.487,00;82.842
WINFUT;13/05/2025;17:30:00;140.815;140.835;140.660;140.705;3.064.833.238,00;108.901
WINFUT;13/05/2025;17:15:00;140.800;140.840;140.720;140.815;2.898.295.494,00;102.938
WINFUT;13/05/2025;17:00:00;140.835;140.875;140.720;140.805;5.191.280.937,00;184.353
WINFUT;13/05/2025;16:45:00;140.885;140.970;140.790;140.835;6.932.784.454,00;246.084
WINFUT;13/05/2025;16:30:00;141.010;141.020;140.875;140.885;5.764.781.469,00;204.486
WINFUT;13/05/2025;16:15:00;140.960;141.360;140.940;141.010;12.734.701.695,00;451.153
WINFUT;13/05/2025;16:00:00;140.670;141.045;140.655;140.960;12.742.979.715,00;452.340
WINFUT;13/05/2025;15:45:00;140.595;140.745;140.575;140.670;7.411.732.327,00;263.478
WINFUT;13/05/2025;15:30:00;140.565;140.635;140.465;140.595;7.643.815.661,00;271.937
WINFUT;13/05/2025;15:15:00;140.420;140.720;140.390;140.565;11.661.161.468,00;414.777
WINFUT;13/05/2025;15:00:00;140.330;140.465;140.315;140.425;6.663.167.572,00;237.296
WINFUT;13/05/2025;14:45:00;140.295;140.350;140.270;140.330;4.735.817.494,00;168.765
WINFUT;13/05/2025;14:30:00;140.265;140.410;140.250;140.295;7.451.419.270,00;265.485
WINFUT;13/05/2025;14:15:00;140.285;140.360;140.245;140.270;5.241.328.431,00;186.798
WINFUT;13/05/2025;14:00:00;140.325;140.370;140.210;140.285;6.045.885.797,00;215.458
WINFUT;13/05/2025;13:45:00;140.225;140.385;140.220;140.330;7.265.240.428,00;258.895
WINFUT;13/05/2025;13:30:00;140.310;140.310;140.165;140.225;8.136.620.096,00;290.112
WINFUT;13/05/2025;13:15:00;140.385;140.435;140.190;140.305;8.838.857.479,00;314.985
WINFUT;13/05/2025;13:00:00;140.505;140.535;140.355;140.385;6.989.858.568,00;248.867
WINFUT;13/05/2025;12:45:00;140.610;140.660;140.470;140.510;6.713.086.824,00;238.793
WINFUT;13/05/2025;12:30:00;140.660;140.670;140.455;140.610;10.352.535.967,00;368.245
WINFUT;13/05/2025;12:15:00;140.345;140.820;140.340;140.655;17.641.120.349,00;627.524
WINFUT;13/05/2025;12:00:00;140.040;140.420;140.020;140.350;13.694.439.296,00;488.367
WINFUT;13/05/2025;11:45:00;139.925;140.115;139.915;140.040;9.881.178.419,00;352.822
WINFUT;13/05/2025;11:30:00;139.720;140.045;139.710;139.925;15.222.019.485,00;543.965
WINFUT;13/05/2025;11:15:00;139.575;139.890;139.555;139.720;14.693.835.717,00;525.720
WINFUT;13/05/2025;11:00:00;139.445;139.595;139.370;139.580;11.299.799.930,00;405.034
WINFUT;13/05/2025;10:45:00;139.730;139.830;139.420;139.445;15.932.827.578,00;570.497
WINFUT;13/05/2025;10:30:00;139.350;139.775;139.275;139.730;23.564.226.863,00;844.310
WINFUT;13/05/2025;10:15:00;138.920;139.550;138.875;139.345;26.334.127.523,00;945.642
WINFUT;13/05/2025;10:00:00;138.720;138.940;138.655;138.915;20.875.230.439,00;752.051
WINFUT;13/05/2025;09:45:00;138.815;138.825;138.545;138.720;12.896.649.394,00;465.020
WINFUT;13/05/2025;09:30:00;138.540;138.825;138.425;138.815;13.656.744.420,00;492.397
WINFUT;13/05/2025;09:15:00;138.435;138.600;138.430;138.535;8.549.882.416,00;308.604
WINFUT;13/05/2025;09:00:00;138.700;138.785;138.325;138.430;15.296.331.321,00;552.090
WINFUT;12/05/2025;18:15:00;138.510;138.620;138.445;138.620;1.264.864.434,00;45.658
WINFUT;12/05/2025;18:00:00;138.540;138.555;138.485;138.515;1.456.313.027,00;52.568
WINFUT;12/05/2025;17:45:00;138.505;138.590;138.490;138.535;2.172.068.257,00;78.393
WINFUT;12/05/2025;17:30:00;138.490;138.525;138.460;138.505;1.877.057.390,00;67.768
WINFUT;12/05/2025;17:15:00;138.435;138.555;138.425;138.490;3.808.515.040,00;137.488
WINFUT;12/05/2025;17:00:00;138.385;138.465;138.355;138.435;4.111.882.484,00;148.523
WINFUT;12/05/2025;16:45:00;138.340;138.450;138.320;138.380;5.747.908.805,00;207.666
WINFUT;12/05/2025;16:30:00;138.520;138.530;138.325;138.340;6.032.502.684,00;217.891
WINFUT;12/05/2025;16:15:00;138.520;138.575;138.475;138.525;4.263.374.453,00;153.889
WINFUT;12/05/2025;16:00:00;138.475;138.610;138.440;138.520;6.210.852.681,00;224.150
WINFUT;12/05/2025;15:45:00;138.475;138.530;138.420;138.470;5.061.648.525,00;182.761
WINFUT;12/05/2025;15:30:00;138.235;138.515;138.225;138.470;8.842.190.568,00;319.491
WINFUT;12/05/2025;15:15:00;138.175;138.290;138.060;138.235;8.768.723.615,00;317.273
WINFUT;12/05/2025;15:00:00;138.340;138.385;138.160;138.175;6.236.461.924,00;225.497
WINFUT;12/05/2025;14:45:00;138.335;138.465;138.300;138.335;5.214.234.333,00;188.401
WINFUT;12/05/2025;14:30:00;138.375;138.415;138.275;138.330;6.045.353.708,00;218.503
WINFUT;12/05/2025;14:15:00;138.370;138.495;138.350;138.375;6.157.362.599,00;222.397
WINFUT;12/05/2025;14:00:00;138.450;138.460;138.305;138.375;5.942.523.753,00;214.720
WINFUT;12/05/2025;13:45:00;138.475;138.500;138.360;138.455;6.159.424.984,00;222.486
WINFUT;12/05/2025;13:30:00;138.415;138.530;138.375;138.480;6.367.831.718,00;229.956
WINFUT;12/05/2025;13:15:00;138.370;138.450;138.240;138.415;8.503.636.035,00;307.344
WINFUT;12/05/2025;13:00:00;138.275;138.400;138.240;138.370;6.251.017.317,00;225.945
WINFUT;12/05/2025;12:45:00;138.125;138.285;138.090;138.280;7.338.343.803,00;265.512
WINFUT;12/05/2025;12:30:00;138.245;138.390;138.110;138.130;10.162.924.548,00;367.542
WINFUT;12/05/2025;12:15:00;138.405;138.410;138.155;138.250;10.082.740.143,00;364.602
WINFUT;12/05/2025;12:00:00;138.505;138.535;138.310;138.405;8.258.156.157,00;298.360
WINFUT;12/05/2025;11:45:00;138.585;138.595;138.335;138.510;10.873.566.805,00;392.712
WINFUT;12/05/2025;11:30:00;138.375;138.635;138.230;138.585;14.166.161.314,00;511.749
WINFUT;12/05/2025;11:15:00;138.885;138.900;138.275;138.380;17.375.611.353,00;627.104
WINFUT;12/05/2025;11:00:00;138.545;138.940;138.500;138.890;16.934.086.027,00;610.441
WINFUT;12/05/2025;10:45:00;138.840;138.850;138.485;138.550;18.807.846.404,00;678.116
WINFUT;12/05/2025;10:30:00;138.835;139.155;138.615;138.840;22.796.971.023,00;820.690
WINFUT;12/05/2025;10:15:00;139.130;139.140;138.660;138.835;20.815.530.328,00;749.429
WINFUT;12/05/2025;10:00:00;139.505;139.515;139.050;139.130;22.146.835.184,00;795.115
WINFUT;12/05/2025;09:45:00;139.645;139.675;139.455;139.505;11.145.092.100,00;399.237
WINFUT;12/05/2025;09:30:00;139.485;139.770;139.460;139.650;10.182.403.969,00;364.653
WINFUT;12/05/2025;09:15:00;139.665;139.675;139.280;139.485;13.614.508.449,00;488.100
WINFUT;12/05/2025;09:00:00;140.305;140.310;139.470;139.665;16.139.911.868,00;577.351
WINFUT;09/05/2025;18:15:00;138.255;138.340;138.220;138.220;771.083.290,00;27.882
WINFUT;09/05/2025;18:00:00;138.255;138.300;138.215;138.260;931.672.935,00;33.692
WINFUT;09/05/2025;17:45:00;138.245;138.290;138.215;138.250;1.082.104.376,00;39.136
WINFUT;09/05/2025;17:30:00;138.300;138.315;138.210;138.245;1.350.728.181,00;48.851
WINFUT;09/05/2025;17:15:00;138.255;138.340;138.245;138.300;1.946.910.022,00;70.390
WINFUT;09/05/2025;17:00:00;138.130;138.320;138.125;138.255;4.443.474.643,00;160.720
WINFUT;09/05/2025;16:45:00;138.325;138.350;138.130;138.135;5.965.967.412,00;215.770
WINFUT;09/05/2025;16:30:00;138.310;138.405;138.245;138.330;5.174.214.788,00;187.043
WINFUT;09/05/2025;16:15:00;138.430;138.450;138.280;138.310;4.515.461.096,00;163.183
WINFUT;09/05/2025;16:00:00;138.285;138.430;138.265;138.425;5.431.829.415,00;196.303
WINFUT;09/05/2025;15:45:00;138.340;138.345;138.235;138.290;4.361.106.658,00;157.681
WINFUT;09/05/2025;15:30:00;138.405;138.510;138.290;138.345;7.693.110.586,00;277.958
WINFUT;09/05/2025;15:15:00;138.275;138.410;138.175;138.410;7.028.280.792,00;254.103
WINFUT;09/05/2025;15:00:00;138.280;138.375;138.235;138.275;6.189.436.067,00;223.784
WINFUT;09/05/2025;14:45:00;138.095;138.310;138.065;138.275;6.383.232.031,00;230.944
WINFUT;09/05/2025;14:30:00;138.105;138.170;138.015;138.100;6.505.634.298,00;235.555
WINFUT;09/05/2025;14:15:00;138.190;138.270;137.905;138.105;9.843.396.508,00;356.374
WINFUT;09/05/2025;14:00:00;138.200;138.255;138.105;138.190;6.950.872.324,00;251.516
WINFUT;09/05/2025;13:45:00;138.290;138.380;138.165;138.200;5.998.697.927,00;216.896
WINFUT;09/05/2025;13:30:00;138.295;138.430;138.275;138.290;6.682.841.001,00;241.523
WINFUT;09/05/2025;13:15:00;138.265;138.345;138.155;138.295;6.640.580.333,00;240.140
WINFUT;09/05/2025;13:00:00;138.390;138.440;138.205;138.265;7.306.972.000,00;264.178
WINFUT;09/05/2025;12:45:00;138.425;138.485;138.295;138.385;7.092.520.766,00;256.274
WINFUT;09/05/2025;12:30:00;138.300;138.465;138.170;138.425;9.382.193.982,00;339.071
WINFUT;09/05/2025;12:15:00;138.370;138.410;138.190;138.295;10.325.282.000,00;373.298
WINFUT;09/05/2025;12:00:00;138.565;138.595;138.250;138.370;12.288.447.176,00;443.817
WINFUT;09/05/2025;11:45:00;138.630;138.690;138.205;138.560;16.215.958.944,00;585.595
WINFUT;09/05/2025;11:30:00;138.720;138.740;138.350;138.635;17.742.118.243,00;640.231
WINFUT;09/05/2025;11:15:00;138.910;139.070;138.630;138.720;16.151.242.719,00;581.630
WINFUT;09/05/2025;11:00:00;138.805;139.015;138.715;138.910;16.021.345.067,00;576.821
WINFUT;09/05/2025;10:45:00;138.870;139.045;138.760;138.805;17.665.549.589,00;635.881
WINFUT;09/05/2025;10:30:00;138.470;138.930;138.395;138.875;21.845.183.976,00;787.772
WINFUT;09/05/2025;10:15:00;138.560;138.740;138.450;138.470;17.464.006.796,00;629.945
WINFUT;09/05/2025;10:00:00;138.715;138.820;138.390;138.555;20.625.403.011,00;744.166
WINFUT;09/05/2025;09:45:00;138.685;138.845;138.585;138.715;15.443.433.600,00;556.651
WINFUT;09/05/2025;09:30:00;138.445;138.690;138.325;138.680;13.849.780.010,00;500.067
WINFUT;09/05/2025;09:15:00;138.320;138.475;138.280;138.445;11.241.356.860,00;406.210
WINFUT;09/05/2025;09:00:00;138.800;138.830;138.315;138.320;16.978.800.005,00;612.812
WINFUT;08/05/2025;18:15:00;138.235;138.360;138.205;138.360;1.134.007.863,00;41.008
WINFUT;08/05/2025;18:00:00;138.255;138.305;138.205;138.235;1.759.770.877,00;63.640
WINFUT;08/05/2025;17:45:00;138.235;138.285;138.175;138.260;2.205.348.677,00;79.768
WINFUT;08/05/2025;17:30:00;138.280;138.325;138.225;138.230;2.573.798.583,00;93.071
WINFUT;08/05/2025;17:15:00;138.200;138.325;138.170;138.285;5.060.829.386,00;183.040
WINFUT;08/05/2025;17:00:00;138.350;138.355;138.050;138.200;9.437.456.171,00;341.429
WINFUT;08/05/2025;16:45:00;138.735;138.740;138.235;138.350;13.973.697.392,00;504.596
WINFUT;08/05/2025;16:30:00;138.940;138.955;138.695;138.740;8.580.108.661,00;309.082
WINFUT;08/05/2025;16:15:00;138.815;139.020;138.805;138.945;8.102.459.644,00;291.600
WINFUT;08/05/2025;16:00:00;138.945;139.010;138.800;138.815;7.932.575.150,00;285.568
WINFUT;08/05/2025;15:45:00;139.130;139.155;138.925;138.940;7.123.230.001,00;256.166
WINFUT;08/05/2025;15:30:00;139.000;139.140;138.905;139.130;7.302.119.052,00;262.618
WINFUT;08/05/2025;15:15:00;139.030;139.080;138.940;139.000;5.824.975.860,00;209.501
WINFUT;08/05/2025;15:00:00;138.935;139.090;138.880;139.030;7.826.397.416,00;281.487
WINFUT;08/05/2025;14:45:00;139.030;139.090;138.850;138.940;8.385.659.173,00;301.726
WINFUT;08/05/2025;14:30:00;139.120;139.220;139.005;139.030;7.423.402.333,00;266.798
WINFUT;08/05/2025;14:15:00;139.100;139.150;139.000;139.125;5.904.581.972,00;212.291
WINFUT;08/05/2025;14:00:00;139.230;139.260;139.030;139.100;7.554.709.548,00;271.486
WINFUT;08/05/2025;13:45:00;139.245;139.410;139.215;139.225;7.528.279.555,00;270.205
WINFUT;08/05/2025;13:30:00;139.235;139.270;138.990;139.245;9.115.787.739,00;327.627
WINFUT;08/05/2025;13:15:00;139.240;139.355;139.120;139.235;6.779.094.308,00;243.420
WINFUT;08/05/2025;13:00:00;139.255;139.305;139.110;139.240;7.336.579.195,00;263.497
WINFUT;08/05/2025;12:45:00;139.545;139.560;139.130;139.255;11.159.950.531,00;400.429
WINFUT;08/05/2025;12:30:00;139.265;139.620;139.215;139.545;16.292.527.127,00;584.317
WINFUT;08/05/2025;12:15:00;138.795;139.400;138.735;139.270;19.133.732.777,00;687.853
WINFUT;08/05/2025;12:00:00;138.610;138.910;138.550;138.800;12.302.107.258,00;443.306
WINFUT;08/05/2025;11:45:00;138.540;138.660;138.420;138.610;9.875.490.769,00;356.427
WINFUT;08/05/2025;11:30:00;138.520;138.750;138.350;138.540;13.352.161.195,00;481.792
WINFUT;08/05/2025;11:15:00;138.215;138.595;138.210;138.520;14.109.185.923,00;509.649
WINFUT;08/05/2025;11:00:00;138.780;138.800;138.205;138.215;18.937.759.227,00;683.418
WINFUT;08/05/2025;10:45:00;138.315;138.885;138.245;138.775;24.710.607.913,00;891.458
WINFUT;08/05/2025;10:30:00;137.860;138.445;137.805;138.310;28.861.645.452,00;1.045.062
WINFUT;08/05/2025;10:15:00;137.760;137.965;137.700;137.860;16.858.925.145,00;611.523
WINFUT;08/05/2025;10:00:00;137.575;137.940;137.465;137.755;19.331.318.101,00;701.732
WINFUT;08/05/2025;09:45:00;137.235;137.695;137.235;137.575;19.210.895.826,00;698.598
WINFUT;08/05/2025;09:30:00;137.080;137.290;137.070;137.240;14.960.640.159,00;545.275
WINFUT;08/05/2025;09:15:00;136.785;137.220;136.780;137.075;15.905.133.980,00;580.601
WINFUT;08/05/2025;09:00:00;136.400;136.850;136.380;136.785;19.286.941.825,00;705.723
WINFUT;07/05/2025;18:15:00;135.405;135.435;135.315;135.390;1.029.911.568,00;38.039
WINFUT;07/05/2025;18:00:00;135.355;135.445;135.325;135.400;1.547.623.699,00;57.153
WINFUT;07/05/2025;17:45:00;135.295;135.380;135.285;135.350;1.353.924.423,00;50.023
WINFUT;07/05/2025;17:30:00;135.320;135.335;135.250;135.300;1.846.752.748,00;68.252
WINFUT;07/05/2025;17:15:00;135.360;135.375;135.260;135.320;3.137.327.148,00;115.935
WINFUT;07/05/2025;17:00:00;135.240;135.415;135.170;135.365;6.924.097.723,00;255.893
WINFUT;07/05/2025;16:45:00;135.275;135.350;135.105;135.235;11.860.262.812,00;438.526
WINFUT;07/05/2025;16:30:00;134.975;135.440;134.940;135.275;14.703.790.871,00;543.884
WINFUT;07/05/2025;16:15:00;135.095;135.150;134.895;134.975;11.707.260.749,00;433.512
WINFUT;07/05/2025;16:00:00;135.245;135.245;134.995;135.090;11.366.165.831,00;420.655
WINFUT;07/05/2025;15:45:00;135.325;135.380;134.960;135.250;15.928.594.634,00;589.269
WINFUT;07/05/2025;15:30:00;135.195;135.445;135.125;135.320;13.917.815.798,00;514.296
WINFUT;07/05/2025;15:15:00;135.060;135.225;135.000;135.200;8.049.450.200,00;297.821
WINFUT;07/05/2025;15:00:00;135.235;135.520;134.945;135.060;15.585.573.241,00;576.575
WINFUT;07/05/2025;14:45:00;135.125;135.290;135.070;135.240;8.145.445.126,00;301.283
WINFUT;07/05/2025;14:30:00;135.280;135.290;135.050;135.130;9.420.616.528,00;348.501
WINFUT;07/05/2025;14:15:00;135.380;135.440;135.240;135.280;7.218.855.595,00;266.729
