Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINFUT;04/12/2024;14:40:00;126.875;126.940;126.825;126.870;3.951.268.366,00;155.705
WINFUT;04/12/2024;14:30:00;126.880;126.920;126.775;126.870;4.230.238.138,00;166.749
WINFUT;04/12/2024;14:20:00;126.890;127.020;126.845;126.880;4.581.367.865,00;180.457
WINFUT;04/12/2024;14:10:00;126.850;126.945;126.810;126.895;3.964.873.375,00;156.240
WINFUT;04/12/2024;14:00:00;126.965;126.985;126.820;126.850;4.491.815.149,00;177.009
WINFUT;04/12/2024;13:50:00;127.015;127.140;126.960;126.965;5.473.163.807,00;215.379
WINFUT;04/12/2024;13:40:00;126.950;127.040;126.935;127.015;2.963.990.167,00;116.697
WINFUT;04/12/2024;13:30:00;127.020;127.060;126.865;126.950;4.457.101.439,00;175.530
WINFUT;04/12/2024;13:20:00;126.835;127.040;126.830;127.020;5.354.866.302,00;210.921
WINFUT;04/12/2024;13:10:00;126.850;126.880;126.755;126.835;4.294.791.186,00;169.343
WINFUT;04/12/2024;13:00:00;126.930;126.985;126.830;126.850;6.235.050.389,00;245.664
WINFUT;04/12/2024;12:50:00;126.965;127.075;126.905;126.925;5.316.454.387,00;209.345
WINFUT;04/12/2024;12:40:00;126.820;127.090;126.800;126.965;9.561.963.571,00;376.554
WINFUT;04/12/2024;12:30:00;126.750;126.850;126.660;126.825;6.365.815.915,00;251.102
WINFUT;04/12/2024;12:20:00;126.610;126.820;126.610;126.750;8.590.706.785,00;338.939
WINFUT;04/12/2024;12:10:00;126.705;126.775;126.565;126.615;8.647.593.257,00;341.364
WINFUT;04/12/2024;12:00:00;127.005;127.030;126.700;126.705;7.950.566.771,00;313.376
WINFUT;04/12/2024;11:50:00;127.045;127.065;126.905;127.005;5.756.564.047,00;226.675
WINFUT;04/12/2024;11:40:00;126.880;127.125;126.870;127.050;11.499.767.009,00;452.692
WINFUT;04/12/2024;11:30:00;126.810;126.885;126.640;126.885;10.238.271.137,00;403.846
WINFUT;04/12/2024;11:20:00;126.590;126.870;126.560;126.810;9.065.557.080,00;357.633
WINFUT;04/12/2024;11:10:00;126.690;126.725;126.555;126.590;6.834.697.556,00;269.841
WINFUT;04/12/2024;11:00:00;126.605;126.715;126.520;126.690;9.415.127.500,00;371.792
WINFUT;04/12/2024;10:50:00;126.670;126.800;126.555;126.610;11.292.107.964,00;445.678
WINFUT;04/12/2024;10:40:00;126.670;126.700;126.505;126.670;11.707.997.391,00;462.344
WINFUT;04/12/2024;10:30:00;126.530;126.675;126.440;126.670;9.776.159.907,00;386.276
WINFUT;04/12/2024;10:20:00;126.505;126.580;126.310;126.525;11.050.093.643,00;436.909
WINFUT;04/12/2024;10:10:00;126.540;126.630;126.395;126.505;11.873.633.579,00;469.292
WINFUT;04/12/2024;10:00:00;126.215;126.560;126.130;126.535;14.915.119.318,00;590.406
WINFUT;04/12/2024;09:50:00;126.480;126.490;126.165;126.215;10.995.377.498,00;435.220
WINFUT;04/12/2024;09:40:00;126.160;126.570;126.130;126.485;13.334.412.619,00;527.481
WINFUT;04/12/2024;09:30:00;126.140;126.240;126.060;126.160;8.230.182.202,00;326.173
WINFUT;04/12/2024;09:20:00;126.340;126.340;125.980;126.145;12.576.939.408,00;498.487
WINFUT;04/12/2024;09:10:00;126.480;126.595;126.300;126.335;10.048.944.830,00;397.382
WINFUT;04/12/2024;09:00:00;126.335;126.575;126.235;126.480;11.575.556.514,00;457.729
WINFUT;03/12/2024;18:20:00;126.375;126.395;126.280;126.310;975.067.396,00;38.591
WINFUT;03/12/2024;18:10:00;126.415;126.455;126.360;126.370;1.972.730.230,00;78.032
WINFUT;03/12/2024;18:00:00;126.485;126.495;126.370;126.410;2.155.257.334,00;85.231
WINFUT;03/12/2024;17:50:00;126.430;126.520;126.385;126.485;2.856.888.801,00;112.967
WINFUT;03/12/2024;17:40:00;126.365;126.430;126.310;126.425;2.305.412.374,00;91.219
WINFUT;03/12/2024;17:30:00;126.465;126.495;126.325;126.370;3.518.032.314,00;139.181
WINFUT;03/12/2024;17:20:00;126.330;126.490;126.290;126.465;3.935.679.752,00;155.670
WINFUT;03/12/2024;17:10:00;126.355;126.430;126.280;126.325;2.831.619.854,00;112.037
WINFUT;03/12/2024;17:00:00;126.275;126.410;126.265;126.355;4.812.189.250,00;190.423
WINFUT;03/12/2024;16:50:00;126.485;126.520;126.260;126.275;4.742.451.267,00;187.629
WINFUT;03/12/2024;16:40:00;126.530;126.570;126.450;126.485;3.194.470.086,00;126.256
WINFUT;03/12/2024;16:30:00;126.510;126.620;126.480;126.530;4.210.808.869,00;166.374
WINFUT;03/12/2024;16:20:00;126.475;126.545;126.455;126.505;3.490.325.433,00;137.960
WINFUT;03/12/2024;16:10:00;126.425;126.490;126.360;126.480;4.563.859.886,00;180.509
WINFUT;03/12/2024;16:00:00;126.560;126.580;126.390;126.425;5.785.071.372,00;228.727
WINFUT;03/12/2024;15:50:00;126.330;126.600;126.260;126.555;7.435.577.515,00;293.980
WINFUT;03/12/2024;15:40:00;126.255;126.360;126.215;126.325;4.408.729.599,00;174.534
WINFUT;03/12/2024;15:30:00;126.280;126.300;126.150;126.255;3.906.102.254,00;154.749
WINFUT;03/12/2024;15:20:00;126.235;126.305;126.220;126.285;2.699.857.405,00;106.911
WINFUT;03/12/2024;15:10:00;126.225;126.285;126.200;126.235;3.687.297.658,00;146.041
WINFUT;03/12/2024;15:00:00;126.330;126.335;126.170;126.225;4.675.735.807,00;185.195
WINFUT;03/12/2024;14:50:00;126.325;126.395;126.285;126.330;3.642.215.340,00;144.144
WINFUT;03/12/2024;14:40:00;126.310;126.340;126.215;126.325;5.440.152.354,00;215.396
WINFUT;03/12/2024;14:30:00;126.465;126.485;126.305;126.305;5.706.543.963,00;225.720
WINFUT;03/12/2024;14:20:00;126.440;126.485;126.355;126.465;4.606.890.175,00;182.179
WINFUT;03/12/2024;14:10:00;126.305;126.465;126.270;126.435;4.881.298.710,00;193.120
WINFUT;03/12/2024;14:00:00;126.310;126.400;126.250;126.310;4.748.994.031,00;187.966
WINFUT;03/12/2024;13:50:00;126.245;126.420;126.215;126.310;6.564.204.804,00;259.804
WINFUT;03/12/2024;13:40:00;126.135;126.265;126.110;126.245;5.444.320.310,00;215.743
WINFUT;03/12/2024;13:30:00;126.065;126.305;126.055;126.140;7.716.019.381,00;305.744
WINFUT;03/12/2024;13:20:00;126.075;126.075;125.945;126.065;4.049.691.802,00;160.705
WINFUT;03/12/2024;13:10:00;125.960;126.095;125.930;126.070;3.554.182.671,00;141.020
WINFUT;03/12/2024;13:00:00;125.990;126.090;125.920;125.965;4.720.356.818,00;187.296
WINFUT;03/12/2024;12:50:00;126.070;126.085;125.955;125.990;4.646.434.421,00;184.371
WINFUT;03/12/2024;12:40:00;126.030;126.090;125.945;126.070;4.553.351.371,00;180.660
WINFUT;03/12/2024;12:30:00;126.025;126.130;125.980;126.030;6.486.925.530,00;257.325
WINFUT;03/12/2024;12:20:00;126.105;126.260;126.015;126.020;7.736.718.555,00;306.655
WINFUT;03/12/2024;12:10:00;126.070;126.250;126.030;126.100;9.283.921.480,00;368.041
WINFUT;03/12/2024;12:00:00;126.215;126.220;125.885;126.065;11.059.980.018,00;438.780
WINFUT;03/12/2024;11:50:00;126.200;126.290;126.110;126.215;8.042.016.665,00;318.622
WINFUT;03/12/2024;11:40:00;125.980;126.320;125.905;126.200;10.951.435.066,00;434.047
WINFUT;03/12/2024;11:30:00;126.070;126.260;125.890;125.980;14.483.475.643,00;574.314
WINFUT;03/12/2024;11:20:00;126.295;126.335;126.040;126.070;11.535.858.628,00;457.181
WINFUT;03/12/2024;11:10:00;126.375;126.435;126.245;126.290;8.973.176.188,00;355.088
WINFUT;03/12/2024;11:00:00;126.355;126.390;126.140;126.375;10.882.234.931,00;431.011
WINFUT;03/12/2024;10:50:00;126.080;126.415;126.060;126.355;12.103.366.538,00;479.409
WINFUT;03/12/2024;10:40:00;126.305;126.500;126.050;126.080;13.132.324.999,00;519.879
WINFUT;03/12/2024;10:30:00;126.465;126.555;126.270;126.305;11.928.580.753,00;471.916
WINFUT;03/12/2024;10:20:00;126.700;126.825;126.410;126.470;14.522.403.591,00;573.442
WINFUT;03/12/2024;10:10:00;126.125;126.750;126.065;126.700;20.781.856.564,00;821.474
WINFUT;03/12/2024;10:00:00;125.985;126.190;125.800;126.130;16.211.241.712,00;643.408
WINFUT;03/12/2024;09:50:00;125.900;126.000;125.780;125.985;8.731.446.293,00;346.807
WINFUT;03/12/2024;09:40:00;125.870;125.990;125.820;125.905;7.602.179.673,00;301.878
WINFUT;03/12/2024;09:30:00;126.140;126.150;125.815;125.875;11.736.976.074,00;465.910
WINFUT;03/12/2024;09:20:00;126.125;126.210;125.965;126.140;10.965.814.588,00;434.816
WINFUT;03/12/2024;09:10:00;126.360;126.435;126.075;126.120;10.775.119.181,00;426.737
WINFUT;03/12/2024;09:00:00;126.155;126.440;125.700;126.360;16.373.182.844,00;648.985
WINFUT;02/12/2024;18:20:00;125.645;125.710;125.585;125.600;723.535.145,00;28.793
WINFUT;02/12/2024;18:10:00;125.605;125.720;125.575;125.640;2.529.904.716,00;100.676
WINFUT;02/12/2024;18:00:00;125.735;125.755;125.550;125.610;3.876.592.263,00;154.257
WINFUT;02/12/2024;17:50:00;125.955;125.965;125.680;125.730;4.480.459.915,00;178.066
WINFUT;02/12/2024;17:40:00;125.900;125.975;125.885;125.960;2.625.096.250,00;104.234
WINFUT;02/12/2024;17:30:00;125.930;126.025;125.870;125.900;3.283.873.510,00;130.358
WINFUT;02/12/2024;17:20:00;126.010;126.015;125.910;125.930;2.996.328.977,00;118.936
WINFUT;02/12/2024;17:10:00;125.880;126.080;125.870;126.010;4.329.715.504,00;171.825
WINFUT;02/12/2024;17:00:00;125.900;126.000;125.830;125.885;4.874.140.945,00;193.563
WINFUT;02/12/2024;16:50:00;126.010;126.010;125.885;125.905;3.112.810.297,00;123.598
WINFUT;02/12/2024;16:40:00;125.975;126.020;125.920;126.010;2.417.311.189,00;95.948
WINFUT;02/12/2024;16:30:00;125.935;126.045;125.895;125.975;3.926.165.187,00;155.840
WINFUT;02/12/2024;16:20:00;125.990;125.995;125.845;125.935;4.268.507.724,00;169.505
WINFUT;02/12/2024;16:10:00;126.055;126.090;125.925;125.985;4.166.723.977,00;165.356
WINFUT;02/12/2024;16:00:00;125.980;126.080;125.940;126.055;4.098.845.920,00;162.654
WINFUT;02/12/2024;15:50:00;125.925;126.070;125.845;125.980;6.846.125.290,00;271.728
WINFUT;02/12/2024;15:40:00;125.815;125.980;125.810;125.925;3.818.285.061,00;151.635
WINFUT;02/12/2024;15:30:00;125.880;125.975;125.805;125.820;4.728.854.534,00;187.814
WINFUT;02/12/2024;15:20:00;126.030;126.040;125.840;125.875;6.505.661.410,00;258.335
WINFUT;02/12/2024;15:10:00;126.120;126.170;126.025;126.030;4.211.595.130,00;166.986
WINFUT;02/12/2024;15:00:00;126.150;126.270;126.070;126.125;5.703.294.243,00;226.045
WINFUT;02/12/2024;14:50:00;126.280;126.290;126.125;126.155;6.037.356.124,00;239.188
WINFUT;02/12/2024;14:40:00;126.000;126.360;125.985;126.280;8.838.293.592,00;350.191
WINFUT;02/12/2024;14:30:00;125.995;126.050;125.865;126.000;5.968.924.432,00;236.934
WINFUT;02/12/2024;14:20:00;125.920;126.090;125.895;125.995;5.418.677.651,00;215.007
WINFUT;02/12/2024;14:10:00;125.810;125.970;125.800;125.920;4.893.010.082,00;194.331
WINFUT;02/12/2024;14:00:00;125.760;125.830;125.600;125.810;7.854.562.193,00;312.382
WINFUT;02/12/2024;13:50:00;125.915;125.915;125.755;125.765;3.850.899.667,00;153.045
WINFUT;02/12/2024;13:40:00;125.735;125.945;125.720;125.910;5.619.385.405,00;223.262
WINFUT;02/12/2024;13:30:00;125.800;125.915;125.660;125.735;6.186.345.466,00;245.864
WINFUT;02/12/2024;13:20:00;125.825;125.910;125.735;125.795;5.910.507.518,00;234.883
WINFUT;02/12/2024;13:10:00;125.605;125.835;125.555;125.830;6.797.776.615,00;270.418
WINFUT;02/12/2024;13:00:00;125.630;125.680;125.480;125.605;5.780.796.501,00;230.152
WINFUT;02/12/2024;12:50:00;125.605;125.645;125.520;125.630;3.826.299.121,00;152.335
WINFUT;02/12/2024;12:40:00;125.585;125.640;125.435;125.605;8.549.609.349,00;340.502
WINFUT;02/12/2024;12:30:00;125.855;125.855;125.580;125.580;6.514.165.673,00;259.072
WINFUT;02/12/2024;12:20:00;125.835;126.000;125.760;125.855;6.498.991.665,00;258.119
WINFUT;02/12/2024;12:10:00;125.915;125.975;125.690;125.840;8.877.989.046,00;352.698
WINFUT;02/12/2024;12:00:00;125.860;126.060;125.755;125.910;11.232.230.329,00;446.053
WINFUT;02/12/2024;11:50:00;125.885;125.895;125.670;125.855;7.751.274.828,00;308.118
WINFUT;02/12/2024;11:40:00;125.600;125.900;125.510;125.880;10.181.866.761,00;404.998
WINFUT;02/12/2024;11:30:00;125.600;125.690;125.395;125.605;11.855.319.958,00;472.158
WINFUT;02/12/2024;11:20:00;125.500;125.795;125.440;125.600;12.097.901.389,00;481.479
WINFUT;02/12/2024;11:10:00;125.555;125.720;125.285;125.505;16.171.130.482,00;644.180
WINFUT;02/12/2024;11:00:00;125.565;125.605;125.310;125.560;10.262.016.148,00;409.035
WINFUT;02/12/2024;10:50:00;125.415;125.615;125.275;125.565;11.065.208.116,00;441.000
WINFUT;02/12/2024;10:40:00;125.165;125.480;125.100;125.420;13.406.059.272,00;534.968
WINFUT;02/12/2024;10:30:00;125.580;125.620;125.125;125.160;14.001.340.215,00;558.254
WINFUT;02/12/2024;10:20:00;125.620;125.650;125.505;125.580;8.491.482.411,00;338.105
WINFUT;02/12/2024;10:10:00;125.850;125.865;125.520;125.620;12.688.654.276,00;504.685
WINFUT;02/12/2024;10:00:00;125.805;125.945;125.610;125.850;12.808.890.926,00;509.241
WINFUT;02/12/2024;09:50:00;125.990;126.070;125.650;125.810;13.253.487.320,00;526.630
WINFUT;02/12/2024;09:40:00;125.640;126.015;125.575;125.990;11.199.863.383,00;445.014
WINFUT;02/12/2024;09:30:00;125.705;125.825;125.600;125.640;8.483.403.471,00;337.424
WINFUT;02/12/2024;09:20:00;125.870;125.875;125.690;125.705;7.255.577.674,00;288.461
WINFUT;02/12/2024;09:10:00;125.755;126.040;125.705;125.875;12.305.476.711,00;488.750
WINFUT;02/12/2024;09:00:00;126.310;126.390;125.635;125.750;15.493.057.895,00;615.102
WINFUT;29/11/2024;18:20:00;126.270;126.335;126.015;126.015;896.411.741,00;35.516
WINFUT;29/11/2024;18:10:00;126.135;126.320;126.015;126.275;2.888.004.816,00;114.458
WINFUT;29/11/2024;18:00:00;126.415;126.440;126.095;126.135;4.122.512.116,00;163.209
WINFUT;29/11/2024;17:50:00;126.445;126.675;126.370;126.420;4.284.770.978,00;169.323
WINFUT;29/11/2024;17:40:00;126.210;126.510;126.190;126.445;3.814.221.524,00;150.961
WINFUT;29/11/2024;17:30:00;125.870;126.300;125.840;126.210;3.945.932.512,00;156.514
WINFUT;29/11/2024;17:20:00;125.805;126.000;125.790;125.875;4.631.613.500,00;183.931
WINFUT;29/11/2024;17:10:00;125.595;125.820;125.550;125.805;2.623.171.809,00;104.375
WINFUT;29/11/2024;17:00:00;125.625;125.695;125.475;125.600;3.623.463.460,00;144.272
WINFUT;29/11/2024;16:50:00;125.600;125.750;125.375;125.625;6.425.779.254,00;255.856
WINFUT;29/11/2024;16:40:00;125.385;125.675;125.375;125.605;4.920.097.576,00;195.949
WINFUT;29/11/2024;16:30:00;125.405;125.425;125.305;125.385;2.566.008.318,00;102.339
WINFUT;29/11/2024;16:20:00;125.560;125.575;125.335;125.405;4.065.199.849,00;162.036
WINFUT;29/11/2024;16:10:00;125.265;125.905;125.250;125.560;8.221.601.690,00;327.395
WINFUT;29/11/2024;16:00:00;125.320;125.345;125.185;125.260;3.418.744.040,00;136.460
WINFUT;29/11/2024;15:50:00;125.335;125.385;125.300;125.320;1.639.960.791,00;65.422
WINFUT;29/11/2024;15:40:00;125.340;125.390;125.305;125.340;1.829.075.011,00;72.956
WINFUT;29/11/2024;15:30:00;125.445;125.455;125.240;125.340;3.823.690.047,00;152.548
WINFUT;29/11/2024;15:20:00;125.480;125.530;125.380;125.450;2.954.063.933,00;117.736
WINFUT;29/11/2024;15:10:00;125.385;125.490;125.380;125.480;2.977.210.452,00;118.684
WINFUT;29/11/2024;15:00:00;125.515;125.575;125.350;125.380;4.317.979.683,00;172.049
WINFUT;29/11/2024;14:50:00;125.585;125.620;125.395;125.515;4.754.568.225,00;189.429
WINFUT;29/11/2024;14:40:00;125.620;125.715;125.545;125.585;3.976.900.742,00;158.282
WINFUT;29/11/2024;14:30:00;125.565;125.645;125.495;125.615;3.164.678.301,00;126.016
WINFUT;29/11/2024;14:20:00;125.605;125.660;125.480;125.565;3.939.698.049,00;156.885
WINFUT;29/11/2024;14:10:00;125.700;125.700;125.395;125.610;7.867.732.094,00;313.320
WINFUT;29/11/2024;14:00:00;125.665;125.745;125.540;125.695;4.843.590.400,00;192.755
WINFUT;29/11/2024;13:50:00;125.665;125.775;125.475;125.665;6.360.416.277,00;253.141
WINFUT;29/11/2024;13:40:00;125.715;125.825;125.605;125.665;5.348.089.072,00;212.692
WINFUT;29/11/2024;13:30:00;125.650;125.755;125.605;125.715;3.498.684.709,00;139.184
WINFUT;29/11/2024;13:20:00;125.565;125.805;125.510;125.655;6.281.668.063,00;249.952
WINFUT;29/11/2024;13:10:00;125.820;125.830;125.545;125.565;7.201.065.094,00;286.451
WINFUT;29/11/2024;13:00:00;125.930;126.080;125.795;125.820;7.504.976.001,00;297.964
WINFUT;29/11/2024;12:50:00;125.410;126.050;125.400;125.935;11.276.825.296,00;448.308
WINFUT;29/11/2024;12:40:00;125.535;125.700;125.365;125.410;7.652.526.331,00;304.838
WINFUT;29/11/2024;12:30:00;125.415;125.610;125.390;125.540;7.508.811.750,00;299.145
WINFUT;29/11/2024;12:20:00;125.395;125.490;125.280;125.415;6.088.440.777,00;242.799
WINFUT;29/11/2024;12:10:00;125.410;125.535;125.215;125.395;8.126.188.550,00;324.077
WINFUT;29/11/2024;12:00:00;125.265;125.440;125.175;125.410;10.424.625.939,00;415.925
WINFUT;29/11/2024;11:50:00;124.885;125.670;124.800;125.260;19.961.278.080,00;796.644
WINFUT;29/11/2024;11:40:00;124.625;125.025;124.535;124.880;11.088.351.662,00;444.373
WINFUT;29/11/2024;11:30:00;124.635;124.960;124.520;124.625;13.726.925.195,00;550.447
WINFUT;29/11/2024;11:20:00;124.590;124.680;124.405;124.635;8.792.508.145,00;353.050
WINFUT;29/11/2024;11:10:00;124.780;124.810;124.565;124.595;6.420.073.485,00;257.472
WINFUT;29/11/2024;11:00:00;124.725;125.065;124.680;124.780;11.284.136.628,00;451.881
WINFUT;29/11/2024;10:50:00;124.615;124.750;124.495;124.730;7.747.177.645,00;310.878
WINFUT;29/11/2024;10:40:00;124.865;124.905;124.570;124.615;9.936.773.909,00;398.366
WINFUT;29/11/2024;10:30:00;125.050;125.090;124.800;124.865;9.871.684.906,00;395.135
WINFUT;29/11/2024;10:20:00;124.895;125.230;124.830;125.050;13.200.687.792,00;527.954
WINFUT;29/11/2024;10:10:00;125.005;125.160;124.590;124.895;21.553.338.709,00;862.941
WINFUT;29/11/2024;10:00:00;125.250;125.475;124.925;125.010;21.824.982.226,00;871.812
WINFUT;29/11/2024;09:50:00;125.470;125.590;125.195;125.255;12.979.588.347,00;517.507
WINFUT;29/11/2024;09:40:00;125.555;125.625;125.415;125.465;5.645.493.964,00;224.920
WINFUT;29/11/2024;09:30:00;125.685;125.730;125.490;125.550;8.462.608.868,00;336.916
WINFUT;29/11/2024;09:20:00;125.490;125.825;125.400;125.680;12.919.581.376,00;514.279
WINFUT;29/11/2024;09:10:00;125.620;125.655;125.080;125.490;16.191.450.790,00;645.797
WINFUT;29/11/2024;09:00:00;125.645;125.835;125.425;125.625;13.950.786.317,00;555.147
WINFUT;28/11/2024;18:20:00;124.980;125.310;124.960;125.270;1.329.298.394,00;53.112
WINFUT;28/11/2024;18:10:00;125.160;125.195;124.845;124.970;3.418.040.151,00;136.666
WINFUT;28/11/2024;18:00:00;125.215;125.325;125.065;125.160;3.999.105.620,00;159.724
WINFUT;28/11/2024;17:50:00;124.925;125.250;124.785;125.215;6.204.064.471,00;248.113
WINFUT;28/11/2024;17:40:00;125.280;125.365;124.835;124.925;8.217.016.037,00;328.513
WINFUT;28/11/2024;17:30:00;125.480;125.500;125.170;125.280;6.034.259.064,00;240.698
WINFUT;28/11/2024;17:20:00;125.880;125.895;125.385;125.480;7.386.209.707,00;293.997
WINFUT;28/11/2024;17:10:00;125.850;125.900;125.755;125.885;3.162.965.095,00;125.681
WINFUT;28/11/2024;17:00:00;126.010;126.015;125.770;125.845;4.932.507.192,00;195.919
WINFUT;28/11/2024;16:50:00;126.020;126.085;125.910;126.015;3.647.166.018,00;144.715
WINFUT;28/11/2024;16:40:00;126.145;126.185;125.765;126.025;7.165.167.379,00;284.314
WINFUT;28/11/2024;16:30:00;126.395;126.415;125.720;126.145;8.964.048.895,00;355.282
WINFUT;28/11/2024;16:20:00;126.395;126.435;126.375;126.400;1.664.989.143,00;65.860
WINFUT;28/11/2024;16:10:00;126.395;126.435;126.335;126.395;3.197.456.694,00;126.496
WINFUT;28/11/2024;16:00:00;126.445;126.465;126.350;126.395;4.110.321.482,00;162.583
WINFUT;28/11/2024;15:50:00;126.535;126.540;126.420;126.445;2.586.053.719,00;102.241
WINFUT;28/11/2024;15:40:00;126.510;126.535;126.480;126.535;1.555.905.915,00;61.494
WINFUT;28/11/2024;15:30:00;126.570;126.590;126.505;126.515;2.285.943.996,00;90.319
WINFUT;28/11/2024;15:20:00;126.490;126.585;126.485;126.570;2.548.011.316,00;100.672
WINFUT;28/11/2024;15:10:00;126.490;126.515;126.440;126.490;1.701.024.367,00;67.243
WINFUT;28/11/2024;15:00:00;126.490;126.545;126.460;126.490;2.551.642.700,00;100.858
WINFUT;28/11/2024;14:50:00;126.595;126.600;126.420;126.490;5.238.028.939,00;207.038
WINFUT;28/11/2024;14:40:00;126.635;126.665;126.575;126.595;2.210.971.651,00;87.308
WINFUT;28/11/2024;14:30:00;126.655;126.680;126.555;126.635;2.951.849.018,00;116.566
WINFUT;28/11/2024;14:20:00;126.645;126.685;126.575;126.655;3.878.375.951,00;153.132
WINFUT;28/11/2024;14:10:00;126.595;126.665;126.490;126.645;6.067.792.741,00;239.664
WINFUT;28/11/2024;14:00:00;126.435;126.625;126.420;126.600;4.835.307.642,00;191.071
WINFUT;28/11/2024;13:50:00;126.460;126.475;126.405;126.435;2.289.869.913,00;90.552
WINFUT;28/11/2024;13:40:00;126.430;126.530;126.400;126.460;3.521.182.191,00;139.216
WINFUT;28/11/2024;13:30:00;126.465;126.490;126.360;126.435;3.345.204.287,00;132.306
WINFUT;28/11/2024;13:20:00;126.450;126.480;126.370;126.465;3.100.006.099,00;122.605
WINFUT;28/11/2024;13:10:00;126.365;126.520;126.360;126.455;4.232.089.905,00;167.341
WINFUT;28/11/2024;13:00:00;126.320;126.455;126.315;126.360;4.154.515.723,00;164.344
WINFUT;28/11/2024;12:50:00;126.435;126.455;126.300;126.325;4.591.030.639,00;181.629
WINFUT;28/11/2024;12:40:00;126.460;126.550;126.410;126.435;4.112.480.250,00;162.574
WINFUT;28/11/2024;12:30:00;126.380;126.510;126.370;126.465;5.020.695.491,00;198.535
WINFUT;28/11/2024;12:20:00;126.635;126.655;126.325;126.380;10.570.345.442,00;417.763
WINFUT;28/11/2024;12:10:00;126.745;126.825;126.630;126.635;6.393.727.119,00;252.212
WINFUT;28/11/2024;12:00:00;126.710;126.750;126.655;126.745;3.940.290.258,00;155.494
WINFUT;28/11/2024;11:50:00;126.595;126.775;126.575;126.715;6.401.292.959,00;252.639
WINFUT;28/11/2024;11:40:00;126.660;126.675;126.510;126.600;7.728.023.353,00;305.238
WINFUT;28/11/2024;11:30:00;126.685;126.800;126.625;126.655;6.534.037.475,00;257.857
WINFUT;28/11/2024;11:20:00;126.620;126.865;126.585;126.685;11.411.386.447,00;450.225
WINFUT;28/11/2024;11:10:00;127.040;127.060;126.555;126.625;14.757.489.947,00;581.816
WINFUT;28/11/2024;11:00:00;127.155;127.225;126.985;127.045;10.403.619.447,00;409.321
WINFUT;28/11/2024;10:50:00;127.250;127.360;127.125;127.150;7.456.969.643,00;293.025
WINFUT;28/11/2024;10:40:00;127.330;127.390;127.170;127.250;8.847.954.928,00;347.604
WINFUT;28/11/2024;10:30:00;127.200;127.375;127.080;127.325;13.044.595.028,00;512.677
WINFUT;28/11/2024;10:20:00;127.500;127.550;127.145;127.200;14.381.934.996,00;564.679
WINFUT;28/11/2024;10:10:00;127.785;127.840;127.410;127.500;13.867.115.332,00;543.375
WINFUT;28/11/2024;10:00:00;127.670;127.850;127.570;127.785;10.244.294.022,00;401.107
WINFUT;28/11/2024;09:50:00;127.780;127.785;127.585;127.670;7.440.633.496,00;291.405
WINFUT;28/11/2024;09:40:00;127.710;127.835;127.535;127.780;10.216.304.850,00;399.986
WINFUT;28/11/2024;09:30:00;127.760;127.915;127.660;127.710;9.429.139.382,00;368.942
WINFUT;28/11/2024;09:20:00;127.690;127.950;127.535;127.765;13.195.171.284,00;516.504
WINFUT;28/11/2024;09:10:00;127.555;127.825;127.535;127.685;13.084.993.934,00;512.473
WINFUT;28/11/2024;09:00:00;128.250;128.250;127.300;127.555;23.868.660.468,00;935.166
WINFUT;27/11/2024;18:20:00;128.100;128.180;128.010;128.070;997.101.553,00;38.924
WINFUT;27/11/2024;18:10:00;128.190;128.250;127.910;128.105;3.641.621.633,00;142.184
WINFUT;27/11/2024;18:00:00;128.215;128.290;127.990;128.185;5.752.574.485,00;224.470
WINFUT;27/11/2024;17:50:00;128.445;128.455;128.150;128.215;4.619.276.438,00;179.989
WINFUT;27/11/2024;17:40:00;128.395;128.470;128.250;128.440;6.719.159.367,00;261.681
WINFUT;27/11/2024;17:30:00;128.580;128.635;128.380;128.390;3.607.383.736,00;140.316
WINFUT;27/11/2024;17:20:00;128.640;128.645;128.475;128.580;5.190.184.252,00;201.874
WINFUT;27/11/2024;17:10:00;128.575;128.735;128.560;128.635;3.793.293.981,00;147.417
WINFUT;27/11/2024;17:00:00;128.635;128.760;128.530;128.575;5.712.693.726,00;222.065
WINFUT;27/11/2024;16:50:00;128.590;128.665;128.530;128.635;3.781.692.456,00;147.027
WINFUT;27/11/2024;16:40:00;128.820;128.830;128.580;128.595;5.280.726.924,00;205.161
WINFUT;27/11/2024;16:30:00;128.585;128.855;128.555;128.825;6.048.125.399,00;234.919
WINFUT;27/11/2024;16:20:00;128.650;128.690;128.545;128.590;4.117.588.917,00;160.076
WINFUT;27/11/2024;16:10:00;128.545;128.670;128.510;128.650;4.163.958.953,00;161.908
WINFUT;27/11/2024;16:00:00;128.475;128.610;128.370;128.545;6.093.578.243,00;237.125
WINFUT;27/11/2024;15:50:00;128.480;128.575;128.325;128.475;7.549.790.021,00;293.877
WINFUT;27/11/2024;15:40:00;128.630;128.640;128.375;128.475;7.308.259.602,00;284.362
WINFUT;27/11/2024;15:30:00;128.715;128.795;128.585;128.635;4.005.700.755,00;155.628
WINFUT;27/11/2024;15:20:00;128.665;128.770;128.595;128.720;3.652.729.085,00;141.918
WINFUT;27/11/2024;15:10:00;128.795;128.825;128.565;128.670;5.845.343.721,00;227.145
WINFUT;27/11/2024;15:00:00;128.660;128.810;128.545;128.795;5.854.712.319,00;227.473
