Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINFUT;29/12/2022;18:15:00;111.080;111.235;111.035;111.035;1.359.472.617,00;61.166
WINFUT;29/12/2022;18:00:00;111.420;111.420;110.880;111.080;6.115.989.159,87;275.249
WINFUT;29/12/2022;17:45:00;111.640;111.665;111.375;111.420;4.340.041.168,98;194.644
WINFUT;29/12/2022;17:30:00;111.540;111.680;111.470;111.640;3.300.403.263,65;147.910
WINFUT;29/12/2022;17:15:00;111.480;111.615;111.415;111.540;3.160.548.343,52;141.679
WINFUT;29/12/2022;17:00:00;111.500;111.605;111.410;111.480;4.153.001.237,12;186.216
WINFUT;29/12/2022;16:45:00;111.470;111.545;111.335;111.505;3.663.902.196,03;164.419
WINFUT;29/12/2022;16:30:00;111.440;111.530;111.350;111.465;4.888.847.797,09;219.356
WINFUT;29/12/2022;16:15:00;111.595;111.650;111.380;111.435;4.325.539.673,67;193.945
WINFUT;29/12/2022;16:00:00;111.455;111.650;111.375;111.595;5.067.958.034,57;227.186
WINFUT;29/12/2022;15:45:00;111.480;111.520;111.250;111.460;4.759.064.689,07;213.626
WINFUT;29/12/2022;15:30:00;111.445;111.520;111.340;111.480;4.426.274.429,22;198.615
WINFUT;29/12/2022;15:15:00;111.620;111.670;111.285;111.450;6.958.337.199,51;312.168
WINFUT;29/12/2022;15:00:00;111.450;111.725;111.415;111.625;6.815.801.506,42;305.402
WINFUT;29/12/2022;14:45:00;111.360;111.470;111.305;111.450;5.632.381.754,10;252.813
WINFUT;29/12/2022;14:30:00;111.235;111.375;111.035;111.355;9.379.538.837,45;421.690
WINFUT;29/12/2022;14:15:00;111.410;111.725;111.155;111.230;11.374.655.222,74;510.385
WINFUT;29/12/2022;14:00:00;111.840;111.990;111.395;111.405;7.613.459.431,71;340.648
WINFUT;29/12/2022;13:45:00;111.925;112.045;111.770;111.840;7.285.346.751,73;325.502
WINFUT;29/12/2022;13:30:00;111.860;112.115;111.855;111.925;5.539.587.977,10;247.323
WINFUT;29/12/2022;13:15:00;111.805;112.040;111.675;111.860;7.001.412.449,60;312.919
WINFUT;29/12/2022;13:00:00;111.715;111.915;111.575;111.805;7.690.775.836,68;344.161
WINFUT;29/12/2022;12:45:00;111.780;111.945;111.585;111.715;7.803.304.070,24;349.080
WINFUT;29/12/2022;12:30:00;111.890;112.000;111.605;111.780;10.049.474.358,24;449.344
WINFUT;29/12/2022;12:15:00;112.055;112.200;111.875;111.885;7.682.029.658,22;342.843
WINFUT;29/12/2022;12:00:00;111.995;112.255;111.875;112.055;10.553.791.970,23;470.797
WINFUT;29/12/2022;11:45:00;111.990;112.170;111.760;111.995;14.618.144.230,64;652.706
WINFUT;29/12/2022;11:30:00;112.460;112.620;111.960;111.990;12.960.610.181,24;576.946
WINFUT;29/12/2022;11:15:00;112.100;112.480;112.055;112.460;10.005.548.883,11;445.492
WINFUT;29/12/2022;11:00:00;112.445;112.540;111.960;112.100;13.151.086.665,17;586.071
WINFUT;29/12/2022;10:45:00;112.590;112.655;112.230;112.440;10.750.435.910,20;478.085
WINFUT;29/12/2022;10:30:00;112.585;112.810;112.480;112.590;10.066.000.773,64;446.787
WINFUT;29/12/2022;10:15:00;112.350;112.715;112.310;112.585;10.966.249.886,54;487.234
WINFUT;29/12/2022;10:00:00;112.665;112.700;112.260;112.350;12.130.270.923,10;539.441
WINFUT;29/12/2022;09:45:00;112.625;112.755;112.420;112.665;10.100.115.562,42;448.534
WINFUT;29/12/2022;09:30:00;112.685;112.850;112.475;112.630;9.557.066.370,38;424.027
WINFUT;29/12/2022;09:15:00;112.470;112.720;112.365;112.690;7.888.589.352,04;350.385
WINFUT;29/12/2022;09:00:00;112.080;112.730;111.975;112.470;10.518.916.713,30;467.525
WINFUT;28/12/2022;18:15:00;112.220;112.290;112.100;112.235;1.755.398.228,51;78.231
WINFUT;28/12/2022;18:00:00;112.000;112.245;111.965;112.220;3.547.933.526,96;158.240
WINFUT;28/12/2022;17:45:00;111.980;112.100;111.950;112.000;3.547.032.453,11;158.302
WINFUT;28/12/2022;17:30:00;111.985;112.075;111.885;111.985;4.692.127.833,03;209.504
WINFUT;28/12/2022;17:15:00;111.910;112.025;111.845;111.990;4.616.982.601,82;206.226
WINFUT;28/12/2022;17:00:00;111.940;111.985;111.830;111.910;3.926.554.991,64;175.460
WINFUT;28/12/2022;16:45:00;112.060;112.105;111.910;111.940;3.491.160.639,28;155.853
WINFUT;28/12/2022;16:30:00;112.015;112.185;111.950;112.055;6.123.525.190,89;273.276
WINFUT;28/12/2022;16:15:00;111.900;112.100;111.850;112.015;6.696.264.748,41;298.972
WINFUT;28/12/2022;16:00:00;111.825;112.015;111.775;111.900;6.974.581.366,71;311.743
WINFUT;28/12/2022;15:45:00;111.785;111.950;111.730;111.825;6.690.552.638,52;299.118
WINFUT;28/12/2022;15:30:00;112.065;112.070;111.745;111.790;7.157.303.259,37;319.846
WINFUT;28/12/2022;15:15:00;112.025;112.160;111.830;112.070;8.284.337.847,80;369.836
WINFUT;28/12/2022;15:00:00;111.920;112.110;111.825;112.025;9.873.565.132,08;440.867
WINFUT;28/12/2022;14:45:00;111.575;112.025;111.530;111.920;9.801.323.202,35;438.470
WINFUT;28/12/2022;14:30:00;111.600;111.690;111.480;111.575;6.000.181.784,37;268.863
WINFUT;28/12/2022;14:15:00;111.405;111.630;111.285;111.600;7.272.000.077,25;326.254
WINFUT;28/12/2022;14:00:00;111.485;111.695;111.365;111.405;9.224.562.875,13;413.615
WINFUT;28/12/2022;13:45:00;111.355;111.485;111.260;111.480;5.947.336.707,79;267.021
WINFUT;28/12/2022;13:30:00;111.430;111.645;111.230;111.360;8.402.509.774,90;376.991
WINFUT;28/12/2022;13:15:00;111.415;111.465;111.280;111.425;5.816.018.916,74;261.121
WINFUT;28/12/2022;13:00:00;111.210;111.485;111.155;111.420;7.031.824.031,66;315.709
WINFUT;28/12/2022;12:45:00;111.155;111.290;111.090;111.205;6.233.516.600,89;280.296
WINFUT;28/12/2022;12:30:00;111.060;111.285;110.910;111.155;10.089.591.330,01;454.198
WINFUT;28/12/2022;12:15:00;111.265;111.310;110.950;111.060;11.131.732.178,49;500.787
WINFUT;28/12/2022;12:00:00;111.500;111.610;111.205;111.265;10.816.054.987,40;485.527
WINFUT;28/12/2022;11:45:00;111.595;111.820;111.430;111.500;10.966.291.028,52;491.185
WINFUT;28/12/2022;11:30:00;111.520;111.985;111.415;111.590;15.313.440.269,42;685.283
WINFUT;28/12/2022;11:15:00;111.285;111.725;111.265;111.515;12.923.823.512,71;579.457
WINFUT;28/12/2022;11:00:00;111.515;111.925;111.220;111.285;16.379.203.603,40;734.014
WINFUT;28/12/2022;10:45:00;110.710;111.620;110.535;111.510;16.532.038.405,96;744.678
WINFUT;28/12/2022;10:30:00;110.805;110.825;110.450;110.715;12.222.935.603,93;552.236
WINFUT;28/12/2022;10:15:00;110.505;111.040;110.325;110.800;14.795.492.231,78;668.247
WINFUT;28/12/2022;10:00:00;110.745;110.900;110.480;110.505;14.910.515.963,38;673.417
WINFUT;28/12/2022;09:45:00;110.595;110.810;110.520;110.745;6.782.782.655,53;306.399
WINFUT;28/12/2022;09:30:00;110.765;110.825;110.510;110.595;7.658.003.978,33;346.023
WINFUT;28/12/2022;09:15:00;110.395;110.765;110.365;110.765;6.071.309.321,02;274.689
WINFUT;28/12/2022;09:00:00;110.380;110.645;110.200;110.395;7.569.924.944,36;342.766
WINFUT;27/12/2022;18:15:00;110.155;110.400;110.090;110.090;1.750.271.542,72;79.381
WINFUT;27/12/2022;18:00:00;110.135;110.205;110.090;110.160;2.512.439.064,94;114.046
WINFUT;27/12/2022;17:45:00;110.185;110.365;110.105;110.135;5.258.986.038,51;238.551
WINFUT;27/12/2022;17:30:00;109.880;110.255;109.875;110.190;6.037.249.142,05;274.206
WINFUT;27/12/2022;17:15:00;109.860;109.945;109.845;109.875;2.995.164.638,18;136.275
WINFUT;27/12/2022;17:00:00;109.830;109.960;109.730;109.860;5.729.109.742,59;260.787
WINFUT;27/12/2022;16:45:00;109.665;109.860;109.655;109.825;4.973.417.231,49;226.542
WINFUT;27/12/2022;16:30:00;109.700;109.775;109.550;109.665;5.509.618.259,45;251.184
WINFUT;27/12/2022;16:15:00;109.940;109.955;109.670;109.700;6.171.773.668,18;281.001
WINFUT;27/12/2022;16:00:00;109.870;109.985;109.815;109.940;6.138.029.669,68;279.240
WINFUT;27/12/2022;15:45:00;109.915;110.000;109.765;109.865;6.562.980.368,99;298.681
WINFUT;27/12/2022;15:30:00;109.830;109.990;109.755;109.920;5.830.446.906,11;265.307
WINFUT;27/12/2022;15:15:00;109.790;109.940;109.740;109.835;7.426.474.384,77;338.045
WINFUT;27/12/2022;15:00:00;109.640;109.860;109.565;109.785;6.729.638.450,58;306.732
WINFUT;27/12/2022;14:45:00;109.440;109.725;109.405;109.635;7.019.757.081,01;320.385
WINFUT;27/12/2022;14:30:00;109.810;109.870;109.355;109.440;9.406.868.664,22;428.993
WINFUT;27/12/2022;14:15:00;110.005;110.015;109.690;109.810;7.643.029.356,94;347.906
WINFUT;27/12/2022;14:00:00;110.120;110.175;109.955;110.005;6.611.587.787,69;300.360
WINFUT;27/12/2022;13:45:00;110.115;110.130;109.850;110.115;6.799.339.915,37;309.054
WINFUT;27/12/2022;13:30:00;110.155;110.220;110.060;110.115;5.240.097.602,29;237.914
WINFUT;27/12/2022;13:15:00;109.990;110.190;109.780;110.155;9.087.665.987,21;413.096
WINFUT;27/12/2022;13:00:00;110.110;110.190;109.920;109.990;7.636.610.127,74;347.000
WINFUT;27/12/2022;12:45:00;110.445;110.465;110.070;110.110;7.394.888.226,03;335.297
WINFUT;27/12/2022;12:30:00;110.265;110.710;110.245;110.440;11.501.838.035,54;520.440
WINFUT;27/12/2022;12:15:00;109.940;110.290;109.790;110.260;11.688.996.062,74;531.028
WINFUT;27/12/2022;12:00:00;109.520;109.955;109.520;109.940;9.041.453.657,63;411.795
WINFUT;27/12/2022;11:45:00;109.685;109.745;109.435;109.520;9.333.144.085,05;425.787
WINFUT;27/12/2022;11:30:00;109.465;109.740;109.155;109.680;12.376.921.849,24;565.572
WINFUT;27/12/2022;11:15:00;109.405;109.665;109.355;109.465;8.572.760.480,83;391.375
WINFUT;27/12/2022;11:00:00;109.195;109.475;108.995;109.405;11.232.034.668,49;514.163
WINFUT;27/12/2022;10:45:00;109.780;109.900;108.945;109.195;19.403.685.061,07;886.327
WINFUT;27/12/2022;10:30:00;110.495;110.565;109.755;109.780;17.696.777.880,08;803.566
WINFUT;27/12/2022;10:15:00;110.585;110.795;110.390;110.490;11.305.409.798,97;511.057
WINFUT;27/12/2022;10:00:00;110.885;111.095;110.530;110.580;14.166.945.778,32;639.096
WINFUT;27/12/2022;09:45:00;111.115;111.220;110.880;110.885;7.967.575.638,00;358.748
WINFUT;27/12/2022;09:30:00;110.975;111.140;110.905;111.115;7.266.700.194,69;327.240
WINFUT;27/12/2022;09:15:00;110.960;111.050;110.835;110.970;5.737.225.217,15;258.620
WINFUT;27/12/2022;09:00:00;111.175;111.370;110.800;110.960;7.820.060.850,00;352.228
WINFUT;26/12/2022;18:15:00;110.535;110.665;110.515;110.520;1.253.646.275,42;56.692
WINFUT;26/12/2022;18:00:00;110.565;110.620;110.400;110.535;3.152.686.883,27;142.660
WINFUT;26/12/2022;17:45:00;110.475;110.795;110.450;110.570;3.599.936.922,70;162.720
WINFUT;26/12/2022;17:30:00;110.550;110.680;110.425;110.480;2.744.838.978,14;124.128
WINFUT;26/12/2022;17:15:00;110.580;110.630;110.460;110.545;2.214.829.870,40;100.179
WINFUT;26/12/2022;17:00:00;110.460;110.620;110.350;110.575;3.174.939.575,55;143.703
WINFUT;26/12/2022;16:45:00;110.585;110.625;110.440;110.465;2.587.064.649,81;117.023
WINFUT;26/12/2022;16:30:00;110.550;110.660;110.420;110.580;3.628.708.950,04;164.136
WINFUT;26/12/2022;16:15:00;110.365;110.685;110.310;110.555;3.325.217.788,63;150.472
WINFUT;26/12/2022;16:00:00;110.395;110.425;110.305;110.365;2.219.008.164,49;100.541
WINFUT;26/12/2022;15:45:00;110.280;110.460;110.265;110.395;3.441.325.965,46;155.880
WINFUT;26/12/2022;15:30:00;110.420;110.430;110.200;110.280;3.337.758.155,92;151.299
WINFUT;26/12/2022;15:15:00;110.395;110.485;110.355;110.420;2.413.023.978,31;109.264
WINFUT;26/12/2022;15:00:00;110.495;110.560;110.350;110.395;3.699.810.537,19;167.496
WINFUT;26/12/2022;14:45:00;110.240;110.580;110.155;110.495;3.739.468.153,74;169.466
WINFUT;26/12/2022;14:30:00;110.240;110.390;110.130;110.240;3.439.803.630,27;155.950
WINFUT;26/12/2022;14:15:00;110.250;110.315;110.040;110.245;4.321.603.102,31;196.105
WINFUT;26/12/2022;14:00:00;110.375;110.500;110.220;110.245;4.009.773.368,79;181.661
WINFUT;26/12/2022;13:45:00;110.395;110.415;110.290;110.370;2.687.639.493,38;121.774
WINFUT;26/12/2022;13:30:00;110.535;110.645;110.285;110.395;4.524.945.922,24;204.845
WINFUT;26/12/2022;13:15:00;110.310;110.695;110.280;110.535;5.364.247.372,52;242.670
WINFUT;26/12/2022;13:00:00;110.315;110.385;110.235;110.315;2.430.539.928,58;110.165
WINFUT;26/12/2022;12:45:00;110.220;110.420;110.210;110.315;3.782.933.355,32;171.464
WINFUT;26/12/2022;12:30:00;110.520;110.560;110.200;110.220;4.476.515.463,48;202.727
WINFUT;26/12/2022;12:15:00;110.655;110.885;110.405;110.520;6.658.573.325,58;300.810
WINFUT;26/12/2022;12:00:00;110.465;110.805;110.365;110.660;6.558.313.982,90;296.508
WINFUT;26/12/2022;11:45:00;110.355;110.650;110.245;110.465;5.879.609.277,92;266.068
WINFUT;26/12/2022;11:30:00;110.490;110.495;109.940;110.350;10.032.898.865,89;455.161
WINFUT;26/12/2022;11:15:00;110.560;110.590;110.110;110.490;7.643.350.946,82;346.402
WINFUT;26/12/2022;11:00:00;110.345;110.715;110.290;110.560;7.845.050.958,67;354.884
WINFUT;26/12/2022;10:45:00;110.175;110.490;110.075;110.345;9.369.690.185,07;424.757
WINFUT;26/12/2022;10:30:00;110.700;110.990;110.150;110.170;12.467.242.625,64;563.651
WINFUT;26/12/2022;10:15:00;110.925;111.150;110.460;110.700;12.429.281.691,80;561.210
WINFUT;26/12/2022;10:00:00;111.225;111.400;110.745;110.930;12.319.043.369,23;554.613
WINFUT;26/12/2022;09:45:00;111.590;111.695;111.145;111.225;11.062.605.830,26;496.533
WINFUT;26/12/2022;09:30:00;111.680;111.725;111.485;111.590;5.780.524.525,09;259.014
WINFUT;26/12/2022;09:15:00;111.495;111.775;111.450;111.675;5.040.713.387,34;225.704
WINFUT;26/12/2022;09:00:00;111.240;111.700;111.185;111.490;6.331.987.335,31;283.936
WINFUT;23/12/2022;18:15:00;111.370;111.520;111.315;111.430;1.574.601.156,27;70.651
WINFUT;23/12/2022;18:00:00;111.495;111.645;111.230;111.385;4.880.310.156,84;218.927
WINFUT;23/12/2022;17:45:00;111.485;111.580;111.430;111.490;4.586.531.186,62;205.668
WINFUT;23/12/2022;17:30:00;111.290;111.525;111.240;111.490;4.880.448.491,05;219.074
WINFUT;23/12/2022;17:15:00;111.280;111.400;111.260;111.290;4.480.612.595,17;201.236
WINFUT;23/12/2022;17:00:00;111.155;111.335;111.120;111.280;4.467.292.341,97;200.859
WINFUT;23/12/2022;16:45:00;110.945;111.190;110.915;111.160;4.775.057.139,54;214.947
WINFUT;23/12/2022;16:30:00;111.065;111.110;110.930;110.940;6.332.980.550,59;285.263
WINFUT;23/12/2022;16:15:00;111.280;111.375;110.990;111.065;6.725.427.497,45;302.353
WINFUT;23/12/2022;16:00:00;111.230;111.335;111.125;111.280;5.004.698.105,98;224.961
WINFUT;23/12/2022;15:45:00;111.290;111.340;111.105;111.225;6.627.233.774,01;297.894
WINFUT;23/12/2022;15:30:00;111.280;111.415;111.255;111.295;4.806.611.940,08;215.892
WINFUT;23/12/2022;15:15:00;111.345;111.550;111.275;111.280;6.320.491.798,37;283.704
WINFUT;23/12/2022;15:00:00;111.325;111.425;111.245;111.340;4.691.893.032,37;210.691
WINFUT;23/12/2022;14:45:00;111.420;111.485;111.275;111.320;5.036.667.698,41;226.110
WINFUT;23/12/2022;14:30:00;111.425;111.525;111.335;111.425;4.811.868.964,08;215.921
WINFUT;23/12/2022;14:15:00;111.285;111.520;111.275;111.420;5.573.328.905,34;250.123
WINFUT;23/12/2022;14:00:00;111.380;111.400;111.190;111.285;5.299.911.941,33;238.119
WINFUT;23/12/2022;13:45:00;111.245;111.440;111.160;111.385;5.651.433.953,53;253.854
WINFUT;23/12/2022;13:30:00;111.415;111.480;111.205;111.240;5.453.780.462,51;244.905
WINFUT;23/12/2022;13:15:00;111.470;111.565;111.385;111.415;5.825.041.577,98;261.254
WINFUT;23/12/2022;13:00:00;111.300;111.510;111.240;111.465;6.516.421.541,17;292.638
WINFUT;23/12/2022;12:45:00;111.485;111.595;111.300;111.300;5.949.631.419,79;266.949
WINFUT;23/12/2022;12:30:00;111.380;111.825;111.335;111.485;10.903.615.332,87;488.470
WINFUT;23/12/2022;12:15:00;110.915;111.450;110.850;111.380;10.585.384.626,32;476.000
WINFUT;23/12/2022;12:00:00;111.090;111.175;110.850;110.910;8.867.308.151,89;399.469
WINFUT;23/12/2022;11:45:00;111.155;111.220;110.795;111.090;9.548.539.017,47;430.332
WINFUT;23/12/2022;11:30:00;111.030;111.450;110.995;111.150;14.247.558.293,61;640.427
WINFUT;23/12/2022;11:15:00;111.040;111.285;110.720;111.030;13.384.421.051,06;602.787
WINFUT;23/12/2022;11:00:00;110.670;111.065;110.565;111.035;10.333.821.347,13;466.367
WINFUT;23/12/2022;10:45:00;110.800;111.140;110.565;110.675;16.334.222.531,29;736.776
WINFUT;23/12/2022;10:30:00;109.850;110.870;109.685;110.805;22.374.587.425,83;1.014.171
WINFUT;23/12/2022;10:15:00;109.870;110.105;109.705;109.845;10.214.460.691,10;464.654
WINFUT;23/12/2022;10:00:00;109.850;110.160;109.755;109.870;12.452.917.280,23;566.268
WINFUT;23/12/2022;09:45:00;109.830;110.040;109.695;109.850;9.391.929.719,27;427.472
WINFUT;23/12/2022;09:30:00;109.795;110.045;109.570;109.830;10.599.131.013,15;482.777
WINFUT;23/12/2022;09:15:00;109.365;109.830;109.360;109.795;9.517.730.517,53;434.265
WINFUT;23/12/2022;09:00:00;109.560;109.725;109.285;109.365;7.138.681.047,59;326.001
WINFUT;22/12/2022;18:15:00;109.175;109.640;109.170;109.390;2.207.755.606,45;100.871
WINFUT;22/12/2022;18:00:00;109.400;109.440;109.115;109.175;3.190.868.994,05;145.978
WINFUT;22/12/2022;17:45:00;109.140;109.475;109.110;109.400;5.844.400.923,52;267.327
WINFUT;22/12/2022;17:30:00;109.180;109.195;108.920;109.140;5.690.311.233,99;260.839
WINFUT;22/12/2022;17:15:00;108.900;109.250;108.895;109.180;6.881.631.431,90;315.306
WINFUT;22/12/2022;17:00:00;108.825;108.965;108.770;108.905;6.212.024.014,60;285.277
WINFUT;22/12/2022;16:45:00;108.730;108.880;108.680;108.830;6.389.712.446,01;293.680
WINFUT;22/12/2022;16:30:00;108.610;108.735;108.540;108.730;6.505.574.390,80;299.418
WINFUT;22/12/2022;16:15:00;108.730;108.745;108.460;108.615;7.484.777.482,07;344.667
WINFUT;22/12/2022;16:00:00;108.310;108.775;108.295;108.730;7.895.802.737,15;363.759
WINFUT;22/12/2022;15:45:00;108.415;108.485;108.235;108.315;6.527.960.357,34;301.209
WINFUT;22/12/2022;15:30:00;108.535;108.560;108.190;108.420;10.005.797.133,18;461.541
WINFUT;22/12/2022;15:15:00;108.895;108.985;108.465;108.535;9.215.855.139,16;423.699
WINFUT;22/12/2022;15:00:00;108.780;108.920;108.305;108.895;13.139.857.825,65;605.034
WINFUT;22/12/2022;14:45:00;109.065;109.160;108.735;108.785;10.102.746.444,44;463.739
WINFUT;22/12/2022;14:30:00;109.310;109.370;109.030;109.065;7.055.456.445,75;323.102
WINFUT;22/12/2022;14:15:00;109.275;109.460;109.215;109.310;5.817.034.853,31;266.011
WINFUT;22/12/2022;14:00:00;109.370;109.425;109.240;109.275;4.755.768.324,58;217.510
WINFUT;22/12/2022;13:45:00;109.325;109.435;109.190;109.370;6.478.281.852,15;296.265
WINFUT;22/12/2022;13:30:00;109.375;109.430;109.170;109.330;6.209.500.126,16;284.043
WINFUT;22/12/2022;13:15:00;109.430;109.645;109.310;109.375;7.852.571.738,37;358.628
WINFUT;22/12/2022;13:00:00;108.890;109.445;108.825;109.430;9.271.026.908,01;424.690
WINFUT;22/12/2022;12:45:00;109.125;109.135;108.865;108.895;6.894.026.805,62;316.242
WINFUT;22/12/2022;12:30:00;108.990;109.230;108.805;109.125;9.414.492.113,65;431.846
WINFUT;22/12/2022;12:15:00;109.220;109.270;108.955;108.990;8.019.081.732,53;367.468
WINFUT;22/12/2022;12:00:00;109.070;109.350;108.775;109.215;13.940.547.387,47;638.897
WINFUT;22/12/2022;11:45:00;109.570;109.600;109.065;109.075;12.159.040.164,14;555.989
WINFUT;22/12/2022;11:30:00;109.575;110.220;109.455;109.570;20.567.239.171,57;936.223
WINFUT;22/12/2022;11:15:00;109.165;109.635;109.165;109.575;14.920.136.443,03;681.938
WINFUT;22/12/2022;11:00:00;109.180;109.255;108.805;109.170;14.373.298.350,97;659.023
WINFUT;22/12/2022;10:45:00;109.485;109.605;109.110;109.180;13.514.557.662,30;618.191
WINFUT;22/12/2022;10:30:00;109.755;109.785;109.225;109.485;14.373.535.981,18;656.401
WINFUT;22/12/2022;10:15:00;109.480;109.875;109.460;109.755;13.516.719.509,84;616.089
WINFUT;22/12/2022;10:00:00;109.555;109.695;109.330;109.480;13.532.776.834,87;617.872
WINFUT;22/12/2022;09:45:00;109.345;109.555;109.275;109.550;9.237.924.389,52;422.126
WINFUT;22/12/2022;09:30:00;109.305;109.440;109.155;109.345;7.488.293.511,86;342.669
WINFUT;22/12/2022;09:15:00;109.135;109.425;109.085;109.300;9.142.411.071,37;418.450
WINFUT;22/12/2022;09:00:00;109.000;109.560;108.995;109.140;10.560.172.827,84;483.182
WINFUT;21/12/2022;18:15:00;109.220;109.400;109.200;109.350;1.560.959.736,97;71.404
WINFUT;21/12/2022;18:00:00;109.345;109.365;109.200;109.215;2.808.052.207,46;128.498
WINFUT;21/12/2022;17:45:00;109.290;109.400;109.190;109.345;5.763.880.867,33;263.655
WINFUT;21/12/2022;17:30:00;109.075;109.310;109.055;109.290;4.665.641.937,19;213.604
WINFUT;21/12/2022;17:15:00;109.125;109.185;109.030;109.075;4.473.652.037,34;205.011
WINFUT;21/12/2022;17:00:00;109.190;109.265;108.930;109.120;6.845.726.637,15;313.752
WINFUT;21/12/2022;16:45:00;109.255;109.315;109.125;109.195;4.516.256.439,18;206.739
WINFUT;21/12/2022;16:30:00;109.230;109.300;109.135;109.255;4.786.105.226,16;219.087
WINFUT;21/12/2022;16:15:00;109.145;109.305;109.100;109.225;6.418.441.425,44;293.908
WINFUT;21/12/2022;16:00:00;109.220;109.445;109.125;109.140;9.710.496.904,23;444.243
WINFUT;21/12/2022;15:45:00;109.065;109.315;109.015;109.215;7.576.455.759,55;346.972
WINFUT;21/12/2022;15:30:00;108.995;109.250;108.955;109.065;8.115.947.493,97;371.929
WINFUT;21/12/2022;15:15:00;108.970;109.085;108.835;108.990;7.701.814.473,29;353.399
WINFUT;21/12/2022;15:00:00;108.990;109.025;108.695;108.975;6.582.639.592,87;302.140
WINFUT;21/12/2022;14:45:00;108.965;109.065;108.845;108.995;7.049.775.955,67;323.508
WINFUT;21/12/2022;14:30:00;108.975;109.110;108.820;108.965;7.444.352.377,65;341.495
WINFUT;21/12/2022;14:15:00;108.905;109.160;108.875;108.975;8.902.475.998,40;408.284
WINFUT;21/12/2022;14:00:00;108.615;108.960;108.585;108.905;8.387.678.309,17;385.464
WINFUT;21/12/2022;13:45:00;108.975;109.045;108.585;108.615;10.902.839.330,70;500.767
WINFUT;21/12/2022;13:30:00;109.055;109.565;108.965;108.970;12.519.301.572,53;572.846
WINFUT;21/12/2022;13:15:00;108.900;109.140;108.775;109.050;8.433.903.172,24;387.042
WINFUT;21/12/2022;13:00:00;108.935;109.030;108.700;108.900;8.811.033.737,21;404.734
WINFUT;21/12/2022;12:45:00;109.005;109.200;108.840;108.935;8.947.122.051,86;410.415
WINFUT;21/12/2022;12:30:00;108.735;109.140;108.730;109.005;9.841.700.788,54;451.618
WINFUT;21/12/2022;12:15:00;108.670;109.170;108.605;108.730;11.673.369.216,11;536.165
WINFUT;21/12/2022;12:00:00;108.675;108.825;108.460;108.670;10.800.198.931,09;497.165
WINFUT;21/12/2022;11:45:00;108.695;108.930;108.440;108.670;11.783.379.388,11;541.989
WINFUT;21/12/2022;11:30:00;108.930;109.030;108.280;108.690;17.151.384.750,30;789.730
WINFUT;21/12/2022;11:15:00;108.395;108.995;108.345;108.930;12.521.089.465,15;575.905
WINFUT;21/12/2022;11:00:00;108.270;108.460;107.760;108.390;17.098.214.490,48;790.511
WINFUT;21/12/2022;10:45:00;109.230;109.275;108.175;108.275;18.772.442.884,97;862.679
WINFUT;21/12/2022;10:30:00;109.270;109.610;109.145;109.235;13.551.621.122,58;619.521
WINFUT;21/12/2022;10:15:00;109.680;109.780;109.060;109.270;17.372.722.093,00;793.977
WINFUT;21/12/2022;10:00:00;109.205;109.745;109.145;109.685;18.129.344.104,90;827.858
WINFUT;21/12/2022;09:45:00;108.925;109.525;108.865;109.210;15.615.256.765,56;714.596
WINFUT;21/12/2022;09:30:00;109.100;109.130;108.880;108.925;9.736.949.249,53;446.684
WINFUT;21/12/2022;09:15:00;109.115;109.210;108.975;109.105;8.030.038.194,53;368.031
WINFUT;21/12/2022;09:00:00;109.710;109.810;109.095;109.120;12.757.382.454,26;583.026
WINFUT;20/12/2022;18:15:00;109.030;109.345;109.010;109.330;2.319.774.722,16;106.219
WINFUT;20/12/2022;18:00:00;108.895;109.090;108.830;109.030;3.007.055.057,90;137.993
WINFUT;20/12/2022;17:45:00;108.645;108.990;108.600;108.890;6.137.226.676,70;281.982
WINFUT;20/12/2022;17:30:00;108.870;108.935;108.555;108.650;6.719.606.383,37;308.913
WINFUT;20/12/2022;17:15:00;108.735;108.885;108.730;108.875;5.334.596.898,98;245.157
WINFUT;20/12/2022;17:00:00;108.790;108.810;108.575;108.735;7.053.537.743,25;324.551
WINFUT;20/12/2022;16:45:00;108.800;108.925;108.685;108.790;6.718.643.593,10;308.779
WINFUT;20/12/2022;16:30:00;108.845;108.940;108.720;108.800;7.446.557.190,61;342.115
WINFUT;20/12/2022;16:15:00;109.190;109.225;108.775;108.845;8.841.080.693,59;405.620
WINFUT;20/12/2022;16:00:00;109.145;109.240;109.085;109.190;5.324.536.864,28;243.869
WINFUT;20/12/2022;15:45:00;109.115;109.400;109.070;109.150;8.995.328.198,05;411.868
WINFUT;20/12/2022;15:30:00;109.200;109.285;109.010;109.120;7.923.975.918,83;363.007
WINFUT;20/12/2022;15:15:00;109.165;109.370;109.125;109.195;9.258.029.726,83;423.728
WINFUT;20/12/2022;15:00:00;108.665;109.225;108.615;109.160;13.146.934.567,62;603.239
WINFUT;20/12/2022;14:45:00;108.810;108.830;108.505;108.665;13.161.146.692,51;605.748
WINFUT;20/12/2022;14:30:00;108.950;109.045;108.770;108.810;7.748.194.884,06;355.804
WINFUT;20/12/2022;14:15:00;108.980;109.085;108.890;108.945;6.577.928.305,00;301.740
WINFUT;20/12/2022;14:00:00;108.915;109.085;108.840;108.980;8.668.923.517,50;397.729
