Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINFUT;26/12/2023;09:45:00;134.820;134.940;134.805;134.915;5.653.200.477,00;209.582
WINFUT;26/12/2023;09:30:00;134.735;134.835;134.705;134.820;5.769.224.803,00;214.034
WINFUT;26/12/2023;09:15:00;134.630;134.755;134.625;134.730;5.064.848.272,00;188.016
WINFUT;26/12/2023;09:00:00;134.760;134.780;134.520;134.635;7.231.744.551,00;268.502
WINFUT;22/12/2023;18:15:00;134.650;134.725;134.495;134.495;1.868.636.675,00;69.394
WINFUT;22/12/2023;18:00:00;134.510;134.670;134.505;134.640;3.708.379.461,00;137.766
WINFUT;22/12/2023;17:45:00;134.445;134.540;134.360;134.505;4.840.141.432,00;179.993
WINFUT;22/12/2023;17:30:00;134.490;134.490;134.360;134.445;5.317.107.362,00;197.781
WINFUT;22/12/2023;17:15:00;134.580;134.585;134.460;134.490;5.761.041.462,00;214.117
WINFUT;22/12/2023;17:00:00;134.635;134.675;134.540;134.580;5.045.576.722,00;187.421
WINFUT;22/12/2023;16:45:00;134.575;134.680;134.550;134.630;6.178.588.749,00;229.497
WINFUT;22/12/2023;16:30:00;134.355;134.590;134.280;134.580;9.910.968.298,00;368.607
WINFUT;22/12/2023;16:15:00;134.520;134.550;134.310;134.355;10.852.528.809,00;403.673
WINFUT;22/12/2023;16:00:00;134.615;134.625;134.450;134.520;9.708.258.020,00;360.809
WINFUT;22/12/2023;15:45:00;134.585;134.650;134.555;134.620;4.637.699.662,00;172.272
WINFUT;22/12/2023;15:30:00;134.635;134.685;134.545;134.590;5.790.660.811,00;215.079
WINFUT;22/12/2023;15:15:00;134.695;134.695;134.610;134.630;5.850.739.368,00;217.250
WINFUT;22/12/2023;15:00:00;134.890;134.890;134.680;134.690;6.965.325.584,00;258.436
WINFUT;22/12/2023;14:45:00;134.875;134.920;134.820;134.895;6.433.941.366,00;238.524
WINFUT;22/12/2023;14:30:00;134.840;134.880;134.750;134.875;5.938.528.646,00;220.248
WINFUT;22/12/2023;14:15:00;134.745;134.885;134.730;134.840;8.047.339.227,00;298.458
WINFUT;22/12/2023;14:00:00;134.650;134.765;134.615;134.740;8.312.754.287,00;308.575
WINFUT;22/12/2023;13:45:00;134.615;134.665;134.520;134.650;7.027.405.156,00;261.057
WINFUT;22/12/2023;13:30:00;134.685;134.780;134.595;134.615;7.135.490.342,00;264.913
WINFUT;22/12/2023;13:15:00;134.575;134.710;134.555;134.685;8.804.208.591,00;326.970
WINFUT;22/12/2023;13:00:00;134.350;134.585;134.290;134.575;9.360.120.642,00;348.127
WINFUT;22/12/2023;12:45:00;134.435;134.465;134.280;134.345;6.640.495.965,00;247.090
WINFUT;22/12/2023;12:30:00;134.335;134.480;134.305;134.440;8.581.119.053,00;319.238
WINFUT;22/12/2023;12:15:00;134.365;134.420;134.245;134.330;11.676.573.735,00;434.602
WINFUT;22/12/2023;12:00:00;133.980;134.380;133.910;134.370;16.379.037.213,00;610.402
WINFUT;22/12/2023;11:45:00;134.285;134.290;133.940;133.980;13.875.134.467,00;517.388
WINFUT;22/12/2023;11:30:00;134.045;134.360;134.030;134.290;15.731.355.139,00;585.990
WINFUT;22/12/2023;11:15:00;134.140;134.235;134.020;134.050;8.659.922.084,00;322.847
WINFUT;22/12/2023;11:00:00;134.275;134.315;134.130;134.135;10.553.769.615,00;393.164
WINFUT;22/12/2023;10:45:00;134.160;134.335;134.040;134.280;14.899.987.860,00;555.159
WINFUT;22/12/2023;10:30:00;134.330;134.480;134.140;134.160;19.137.976.564,00;712.454
WINFUT;22/12/2023;10:15:00;134.315;134.495;134.205;134.325;17.525.559.639,00;652.367
WINFUT;22/12/2023;10:00:00;134.345;134.420;134.270;134.315;11.326.254.106,00;421.507
WINFUT;22/12/2023;09:45:00;134.265;134.360;134.220;134.340;5.751.840.686,00;214.124
WINFUT;22/12/2023;09:30:00;134.250;134.310;134.235;134.270;4.108.221.298,00;152.973
WINFUT;22/12/2023;09:15:00;134.125;134.285;134.125;134.245;6.463.483.370,00;240.753
WINFUT;22/12/2023;09:00:00;134.100;134.195;134.025;134.130;9.208.160.540,00;343.286
WINFUT;21/12/2023;18:15:00;134.130;134.240;134.105;134.240;2.177.835.129,00;81.164
WINFUT;21/12/2023;18:00:00;134.035;134.135;134.030;134.130;3.063.625.070,00;114.234
WINFUT;21/12/2023;17:45:00;133.955;134.080;133.915;134.035;5.873.309.496,00;219.155
WINFUT;21/12/2023;17:30:00;133.920;134.010;133.870;133.955;5.755.600.682,00;214.856
WINFUT;21/12/2023;17:15:00;133.765;133.930;133.720;133.920;6.578.839.576,00;245.789
WINFUT;21/12/2023;17:00:00;133.675;133.785;133.595;133.765;6.700.977.361,00;250.625
WINFUT;21/12/2023;16:45:00;133.685;133.700;133.505;133.680;7.283.879.651,00;272.599
WINFUT;21/12/2023;16:30:00;133.695;133.865;133.675;133.690;8.291.862.217,00;309.953
WINFUT;21/12/2023;16:15:00;133.595;133.740;133.560;133.695;6.652.465.243,00;248.856
WINFUT;21/12/2023;16:00:00;133.675;133.755;133.575;133.595;7.654.743.368,00;286.332
WINFUT;21/12/2023;15:45:00;133.580;133.695;133.505;133.675;7.098.120.596,00;265.632
WINFUT;21/12/2023;15:30:00;133.640;133.715;133.560;133.575;7.049.088.642,00;263.727
WINFUT;21/12/2023;15:15:00;133.520;133.695;133.320;133.645;14.767.863.125,00;553.022
WINFUT;21/12/2023;15:00:00;133.580;133.725;133.505;133.520;9.179.482.896,00;343.485
WINFUT;21/12/2023;14:45:00;133.625;133.755;133.490;133.585;9.247.582.582,00;346.077
WINFUT;21/12/2023;14:30:00;133.715;133.825;133.570;133.620;12.128.048.221,00;453.625
WINFUT;21/12/2023;14:15:00;133.790;133.875;133.615;133.715;8.553.888.452,00;319.814
WINFUT;21/12/2023;14:00:00;133.760;133.880;133.680;133.790;11.680.276.116,00;436.536
WINFUT;21/12/2023;13:45:00;133.950;134.000;133.745;133.765;7.478.165.003,00;279.332
WINFUT;21/12/2023;13:30:00;134.010;134.045;133.885;133.950;7.885.138.387,00;294.301
WINFUT;21/12/2023;13:15:00;134.020;134.100;133.895;134.015;9.894.780.850,00;369.214
WINFUT;21/12/2023;13:00:00;133.805;134.025;133.705;134.020;11.925.804.668,00;445.493
WINFUT;21/12/2023;12:45:00;133.715;133.850;133.605;133.810;8.044.196.587,00;300.800
WINFUT;21/12/2023;12:30:00;133.635;133.785;133.610;133.715;9.486.295.711,00;354.740
WINFUT;21/12/2023;12:15:00;133.675;133.860;133.600;133.635;12.613.017.730,00;471.660
WINFUT;21/12/2023;12:00:00;133.655;133.735;133.415;133.680;15.828.628.679,00;592.560
WINFUT;21/12/2023;11:45:00;134.025;134.050;133.600;133.650;14.568.421.241,00;544.388
WINFUT;21/12/2023;11:30:00;133.770;134.185;133.770;134.025;21.677.633.082,00;808.859
WINFUT;21/12/2023;11:15:00;133.495;133.775;133.485;133.770;12.178.718.614,00;455.704
WINFUT;21/12/2023;11:00:00;133.725;133.785;133.470;133.495;13.145.125.657,00;491.977
WINFUT;21/12/2023;10:45:00;133.660;133.760;133.530;133.730;12.157.427.828,00;454.867
WINFUT;21/12/2023;10:30:00;133.585;133.945;133.455;133.655;25.785.211.167,00;963.676
WINFUT;21/12/2023;10:15:00;133.585;133.710;133.530;133.585;11.825.008.169,00;442.482
WINFUT;21/12/2023;10:00:00;133.680;133.730;133.510;133.590;13.573.479.754,00;507.881
WINFUT;21/12/2023;09:45:00;133.675;133.695;133.625;133.675;3.622.971.579,00;135.534
WINFUT;21/12/2023;09:30:00;133.660;133.700;133.630;133.680;4.331.463.498,00;162.025
WINFUT;21/12/2023;09:15:00;133.540;133.690;133.540;133.655;7.186.261.879,00;268.941
WINFUT;21/12/2023;09:00:00;133.375;133.565;133.270;133.545;9.867.516.885,00;369.706
WINFUT;20/12/2023;18:15:00;132.635;132.730;132.575;132.730;2.666.397.783,00;100.512
WINFUT;20/12/2023;18:00:00;132.705;132.770;132.575;132.635;6.185.655.245,00;233.134
WINFUT;20/12/2023;17:45:00;132.845;132.975;132.675;132.705;8.474.370.522,00;318.942
WINFUT;20/12/2023;17:30:00;132.745;133.030;132.735;132.850;10.506.338.886,00;395.299
WINFUT;20/12/2023;17:15:00;132.735;133.070;132.675;132.735;15.790.870.861,00;594.201
WINFUT;20/12/2023;17:00:00;132.945;132.985;132.530;132.735;17.088.813.373,00;643.853
WINFUT;20/12/2023;16:45:00;133.240;133.280;132.720;132.940;21.546.554.367,00;810.210
WINFUT;20/12/2023;16:30:00;133.625;133.635;133.225;133.240;14.561.764.080,00;545.762
WINFUT;20/12/2023;16:15:00;133.665;133.745;133.570;133.625;8.351.388.525,00;312.417
WINFUT;20/12/2023;16:00:00;133.635;133.685;133.565;133.670;7.576.000.676,00;283.482
WINFUT;20/12/2023;15:45:00;133.755;133.770;133.610;133.635;6.781.779.453,00;253.638
WINFUT;20/12/2023;15:30:00;133.805;133.860;133.710;133.755;6.912.393.408,00;258.342
WINFUT;20/12/2023;15:15:00;133.830;133.865;133.700;133.805;6.579.465.388,00;245.916
WINFUT;20/12/2023;15:00:00;133.905;133.950;133.770;133.825;7.037.640.766,00;262.932
WINFUT;20/12/2023;14:45:00;133.655;133.940;133.655;133.900;10.818.402.171,00;404.208
WINFUT;20/12/2023;14:30:00;133.675;133.755;133.505;133.660;10.167.117.014,00;380.475
WINFUT;20/12/2023;14:15:00;133.720;133.765;133.625;133.675;7.932.387.663,00;296.668
WINFUT;20/12/2023;14:00:00;133.695;133.785;133.635;133.720;6.429.269.386,00;240.388
WINFUT;20/12/2023;13:45:00;133.670;133.790;133.560;133.695;9.836.208.563,00;367.915
WINFUT;20/12/2023;13:30:00;133.680;133.795;133.615;133.670;8.050.194.504,00;301.022
WINFUT;20/12/2023;13:15:00;133.705;133.730;133.610;133.680;6.202.370.386,00;232.011
WINFUT;20/12/2023;13:00:00;133.500;133.855;133.435;133.705;13.706.229.176,00;512.761
WINFUT;20/12/2023;12:45:00;133.475;133.570;133.445;133.500;6.006.067.584,00;224.933
WINFUT;20/12/2023;12:30:00;133.425;133.535;133.405;133.475;8.272.843.379,00;309.900
WINFUT;20/12/2023;12:15:00;133.455;133.500;133.355;133.425;8.980.638.322,00;336.564
WINFUT;20/12/2023;12:00:00;133.545;133.615;133.410;133.460;12.360.219.681,00;462.893
WINFUT;20/12/2023;11:45:00;133.745;133.750;133.405;133.550;13.432.134.764,00;502.817
WINFUT;20/12/2023;11:30:00;133.700;133.850;133.615;133.750;16.504.400.926,00;617.064
WINFUT;20/12/2023;11:15:00;133.930;133.970;133.650;133.705;12.476.954.118,00;466.216
WINFUT;20/12/2023;11:00:00;134.280;134.295;133.845;133.935;15.846.789.304,00;591.002
WINFUT;20/12/2023;10:45:00;134.105;134.325;134.045;134.275;14.214.745.352,00;529.579
WINFUT;20/12/2023;10:30:00;133.970;134.190;133.945;134.110;16.721.407.144,00;623.536
WINFUT;20/12/2023;10:15:00;133.610;134.035;133.580;133.970;19.962.397.794,00;745.946
WINFUT;20/12/2023;10:00:00;133.670;133.755;133.570;133.615;11.832.173.467,00;442.638
WINFUT;20/12/2023;09:45:00;133.780;133.805;133.665;133.665;5.833.813.557,00;218.111
WINFUT;20/12/2023;09:30:00;133.735;133.795;133.680;133.775;6.808.213.965,00;254.527
WINFUT;20/12/2023;09:15:00;133.670;133.840;133.665;133.740;7.991.777.338,00;298.716
WINFUT;20/12/2023;09:00:00;133.610;133.905;133.540;133.670;11.477.026.241,00;429.100
WINFUT;19/12/2023;18:15:00;133.950;134.020;133.935;133.990;2.417.316.901,07;90.209
WINFUT;19/12/2023;18:00:00;133.930;133.980;133.850;133.950;4.525.424.186,55;168.948
WINFUT;19/12/2023;17:45:00;133.840;133.950;133.790;133.935;5.312.583.840,33;198.426
WINFUT;19/12/2023;17:30:00;133.805;133.875;133.760;133.840;4.614.509.771,93;172.423
WINFUT;19/12/2023;17:15:00;133.760;133.825;133.725;133.800;4.722.508.971,56;176.513
WINFUT;19/12/2023;17:00:00;133.785;133.845;133.705;133.765;6.355.409.909,94;237.529
WINFUT;19/12/2023;16:45:00;133.825;133.885;133.745;133.780;7.046.645.610,26;263.316
WINFUT;19/12/2023;16:30:00;133.885;134.015;133.815;133.825;8.636.278.288,94;322.432
WINFUT;19/12/2023;16:15:00;133.825;133.920;133.790;133.880;8.328.434.878,39;311.090
WINFUT;19/12/2023;16:00:00;133.735;133.860;133.660;133.825;8.945.788.443,66;334.388
WINFUT;19/12/2023;15:45:00;133.710;133.750;133.605;133.730;8.462.372.511,49;316.498
WINFUT;19/12/2023;15:30:00;133.315;134.020;133.290;133.710;27.647.294.009,15;1.033.742
WINFUT;19/12/2023;15:15:00;133.270;133.340;133.225;133.315;7.548.187.906,95;283.175
WINFUT;19/12/2023;15:00:00;133.470;133.480;133.220;133.265;11.306.058.708,20;424.003
WINFUT;19/12/2023;14:45:00;133.475;133.485;133.375;133.475;6.798.689.931,73;254.765
WINFUT;19/12/2023;14:30:00;133.380;133.510;133.365;133.475;7.579.286.288,39;283.946
WINFUT;19/12/2023;14:15:00;133.365;133.440;133.345;133.380;6.917.051.103,51;259.284
WINFUT;19/12/2023;14:00:00;133.410;133.435;133.320;133.365;7.339.698.879,83;275.138
WINFUT;19/12/2023;13:45:00;133.580;133.585;133.340;133.415;12.393.431.008,42;464.373
WINFUT;19/12/2023;13:30:00;133.590;133.700;133.540;133.585;9.576.652.410,18;358.383
WINFUT;19/12/2023;13:15:00;133.720;133.730;133.565;133.595;8.689.582.283,91;325.121
WINFUT;19/12/2023;13:00:00;133.825;133.825;133.680;133.720;9.260.730.133,39;346.218
WINFUT;19/12/2023;12:45:00;133.745;133.880;133.720;133.820;8.604.852.977,54;321.523
WINFUT;19/12/2023;12:30:00;133.725;133.785;133.620;133.740;11.143.586.916,54;416.738
WINFUT;19/12/2023;12:15:00;133.720;133.815;133.665;133.725;10.901.273.541,88;407.549
WINFUT;19/12/2023;12:00:00;133.925;133.955;133.665;133.720;14.008.773.389,27;523.487
WINFUT;19/12/2023;11:45:00;133.860;134.045;133.835;133.930;12.782.305.908,80;477.087
WINFUT;19/12/2023;11:30:00;133.780;133.960;133.745;133.855;13.825.329.230,51;516.450
WINFUT;19/12/2023;11:15:00;133.815;133.885;133.760;133.785;6.226.330.912,02;232.641
WINFUT;19/12/2023;11:00:00;133.885;133.895;133.770;133.810;7.106.926.139,17;265.527
WINFUT;19/12/2023;10:45:00;133.775;133.890;133.755;133.885;5.546.169.702,86;207.213
WINFUT;19/12/2023;10:30:00;133.835;133.925;133.740;133.780;9.965.159.491,88;372.337
WINFUT;19/12/2023;10:15:00;133.805;133.885;133.730;133.830;10.738.229.216,43;401.250
WINFUT;19/12/2023;10:00:00;133.515;133.975;133.505;133.810;20.598.768.073,87;770.253
WINFUT;19/12/2023;09:45:00;133.420;133.560;133.395;133.515;8.831.745.035,13;330.829
WINFUT;19/12/2023;09:30:00;133.265;133.430;133.220;133.420;7.590.463.100,64;284.690
WINFUT;19/12/2023;09:15:00;133.040;133.310;133.010;133.265;10.252.867.863,61;384.881
WINFUT;19/12/2023;09:00:00;133.150;133.275;133.020;133.040;9.747.864.020,14;366.110
WINFUT;18/12/2023;18:15:00;133.145;133.270;133.115;133.115;2.403.205.436,94;90.215
WINFUT;18/12/2023;18:00:00;133.285;133.290;133.130;133.150;3.874.317.192,97;145.431
WINFUT;18/12/2023;17:45:00;133.175;133.320;133.165;133.285;5.205.446.338,91;195.335
WINFUT;18/12/2023;17:30:00;133.275;133.275;133.145;133.175;5.626.458.664,20;211.207
WINFUT;18/12/2023;17:15:00;133.290;133.330;133.225;133.275;5.479.875.969,00;205.588
WINFUT;18/12/2023;17:00:00;133.325;133.325;133.230;133.285;5.070.950.146,89;190.244
WINFUT;18/12/2023;16:45:00;133.335;133.405;133.245;133.325;8.776.816.311,32;329.164
WINFUT;18/12/2023;16:30:00;133.385;133.430;133.320;133.335;5.067.706.761,82;189.981
WINFUT;18/12/2023;16:15:00;133.360;133.495;133.355;133.385;5.529.842.866,73;207.232
WINFUT;18/12/2023;16:00:00;133.415;133.445;133.330;133.355;4.711.566.097,50;176.619
WINFUT;18/12/2023;15:45:00;133.370;133.430;133.335;133.415;3.979.599.006,54;149.177
WINFUT;18/12/2023;15:30:00;133.415;133.435;133.325;133.375;6.835.108.243,27;256.250
WINFUT;18/12/2023;15:15:00;133.330;133.475;133.310;133.410;6.362.629.538,21;238.482
WINFUT;18/12/2023;15:00:00;133.410;133.415;133.310;133.330;5.687.990.749,10;213.276
WINFUT;18/12/2023;14:45:00;133.445;133.490;133.375;133.415;6.938.755.196,82;259.999
WINFUT;18/12/2023;14:30:00;133.300;133.480;133.265;133.445;10.708.929.221,23;401.438
WINFUT;18/12/2023;14:15:00;133.240;133.335;133.235;133.305;6.110.981.379,45;229.244
